No devices were found
Reward at iter 476160: 500.0
Reward at iter 476416: 500.0
Reward at iter 476672: 500.0
Reward at iter 476928: 500.0
Reward at iter 477184: 500.0
Reward at iter 477440: 500.0
Reward at iter 477696: 500.0
Reward at iter 477952: 500.0
Reward at iter 478208: 500.0
Reward at iter 478464: 500.0
Reward at iter 478720: 500.0
Reward at iter 478976: 500.0
Reward at iter 479232: 500.0
Reward at iter 479488: 500.0
Reward at iter 479744: 500.0
Reward at iter 480000: 500.0
Reward at iter 480256: 500.0
Reward at iter 480512: 500.0
Reward at iter 480768: 500.0
Reward at iter 481024: 500.0
Reward at iter 481280: 500.0
Reward at iter 481536: 500.0
Reward at iter 481792: 500.0
Reward at iter 482048: 500.0
Reward at iter 482304: 500.0
Reward at iter 482560: 500.0
Reward at iter 482816: 500.0
Reward at iter 483072: 500.0
Reward at iter 483328: 500.0
Reward at iter 483584: 500.0
Reward at iter 483840: 500.0
Reward at iter 484096: 500.0
Reward at iter 484352: 500.0
Reward at iter 484608: 500.0
Reward at iter 484864: 500.0
Reward at iter 485120: 500.0
Reward at iter 485376: 500.0
Reward at iter 485632: 500.0
Reward at iter 485888: 500.0
Reward at iter 486144: 500.0
Reward at iter 486400: 500.0
Reward at iter 486656: 500.0
Reward at iter 486912: 500.0
Reward at iter 487168: 500.0
Reward at iter 487424: 500.0
Reward at iter 487680: 500.0
Reward at iter 487936: 500.0
Reward at iter 488192: 500.0
Reward at iter 488448: 500.0
Reward at iter 488704: 500.0
Reward at iter 488960: 500.0
Reward at iter 489216: 500.0
Reward at iter 489472: 500.0
Reward at iter 489728: 500.0
Reward at iter 489984: 500.0
Reward at iter 490240: 500.0
Reward at iter 490496: 500.0
Reward at iter 490752: 500.0
Reward at iter 491008: 500.0
Reward at iter 491264: 500.0
Reward at iter 491520: 500.0
Reward at iter 491776: 500.0
Reward at iter 492032: 500.0
Reward at iter 492288: 500.0
Reward at iter 492544: 500.0
Reward at iter 492800: 500.0
Reward at iter 493056: 500.0
Reward at iter 493312: 500.0
Reward at iter 493568: 500.0
Reward at iter 493824: 500.0
Reward at iter 494080: 500.0
Reward at iter 494336: 500.0
Reward at iter 494592: 500.0
Reward at iter 494848: 500.0
Reward at iter 495104: 500.0
Reward at iter 495360: 500.0
Reward at iter 495616: 500.0
Reward at iter 495872: 500.0
Reward at iter 496128: 500.0
Reward at iter 496384: 500.0
Reward at iter 496640: 500.0
Reward at iter 496896: 500.0
Reward at iter 497152: 500.0
Reward at iter 497408: 500.0
Reward at iter 497664: 500.0
Reward at iter 497920: 500.0
Reward at iter 498176: 500.0
Reward at iter 498432: 500.0
Reward at iter 498688: 500.0
Reward at iter 498944: 500.0
Reward at iter 499200: 500.0
Reward at iter 499456: 500.0
Reward at iter 499712: 500.0
Reward at iter 499968: 500.0
Reward at iter 500224: 500.0
Reward at iter 500480: 500.0
Reward at iter 500736: 500.0
Reward at iter 500992: 500.0
Reward at iter 501248: 500.0
Reward at iter 501504: 500.0
Reward at iter 501760: 500.0
Reward at iter 502016: 500.0
Reward at iter 502272: 500.0
Reward at iter 502528: 500.0
Reward at iter 502784: 500.0
Reward at iter 503040: 500.0
Reward at iter 503296: 500.0
Reward at iter 503552: 500.0
Reward at iter 503808: 500.0
Reward at iter 504064: 500.0
Reward at iter 504320: 500.0
Reward at iter 504576: 500.0
Reward at iter 504832: 500.0
Reward at iter 505088: 500.0
Reward at iter 505344: 500.0
Reward at iter 505600: 500.0
Reward at iter 505856: 500.0
Reward at iter 506112: 500.0
Reward at iter 506368: 500.0
Reward at iter 506624: 500.0
Reward at iter 506880: 500.0
Reward at iter 507136: 500.0
Reward at iter 507392: 500.0
Reward at iter 507648: 500.0
Reward at iter 507904: 500.0
Reward at iter 508160: 500.0
Reward at iter 508416: 500.0
Reward at iter 508672: 500.0
Reward at iter 508928: 500.0
Reward at iter 509184: 500.0
Reward at iter 509440: 500.0
Reward at iter 509696: 500.0
Reward at iter 509952: 500.0
Reward at iter 510208: 500.0
Reward at iter 510464: 500.0
Reward at iter 510720: 500.0
Reward at iter 510976: 500.0
Reward at iter 511232: 500.0
Reward at iter 511488: 500.0
Reward at iter 511744: 500.0
Reward at iter 512000: 500.0
Reward at iter 512256: 500.0
Reward at iter 512512: 500.0
Reward at iter 512768: 500.0
Reward at iter 513024: 500.0
Reward at iter 513280: 500.0
Reward at iter 513536: 500.0
Reward at iter 513792: 500.0
Reward at iter 514048: 500.0
Reward at iter 514304: 500.0
Reward at iter 514560: 500.0
Reward at iter 514816: 500.0
Reward at iter 515072: 500.0
Reward at iter 515328: 500.0
Reward at iter 515584: 500.0
Reward at iter 515840: 500.0
Reward at iter 516096: 500.0
Reward at iter 516352: 500.0
Reward at iter 516608: 500.0
Reward at iter 516864: 500.0
Reward at iter 517120: 500.0
Reward at iter 517376: 500.0
Reward at iter 517632: 500.0
Reward at iter 517888: 500.0
Reward at iter 518144: 500.0
Reward at iter 518400: 500.0
Reward at iter 518656: 500.0
Reward at iter 518912: 500.0
Reward at iter 519168: 500.0
Reward at iter 519424: 500.0
Reward at iter 519680: 500.0
Reward at iter 519936: 500.0
Reward at iter 520192: 500.0
Reward at iter 520448: 500.0
Reward at iter 520704: 500.0
Reward at iter 520960: 500.0
Reward at iter 521216: 500.0
Reward at iter 521472: 500.0
Reward at iter 521728: 500.0
Reward at iter 521984: 500.0
Reward at iter 522240: 500.0
Reward at iter 522496: 500.0
Reward at iter 522752: 500.0
Reward at iter 523008: 500.0
Reward at iter 523264: 500.0
Reward at iter 523520: 500.0
Reward at iter 523776: 500.0
Reward at iter 524032: 500.0
Reward at iter 524288: 500.0
Reward at iter 524544: 500.0
Reward at iter 524800: 500.0
Reward at iter 525056: 500.0
Reward at iter 525312: 500.0
Reward at iter 525568: 500.0
Reward at iter 525824: 500.0
Reward at iter 526080: 500.0
Reward at iter 526336: 500.0
Reward at iter 526592: 500.0
Reward at iter 526848: 500.0
Reward at iter 527104: 500.0
Reward at iter 527360: 500.0
Reward at iter 527616: 500.0
Reward at iter 527872: 500.0
Reward at iter 528128: 500.0
Reward at iter 528384: 500.0
Reward at iter 528640: 500.0
Reward at iter 528896: 500.0
Reward at iter 529152: 500.0
Reward at iter 529408: 500.0
Reward at iter 529664: 500.0
Reward at iter 529920: 500.0
Reward at iter 530176: 500.0
Reward at iter 530432: 500.0
Reward at iter 530688: 500.0
Reward at iter 530944: 500.0
Reward at iter 531200: 500.0
Reward at iter 531456: 500.0
Reward at iter 531712: 500.0
Reward at iter 531968: 500.0
Reward at iter 532224: 500.0
Reward at iter 532480: 500.0
Reward at iter 532736: 500.0
Reward at iter 532992: 500.0
Reward at iter 533248: 500.0
Reward at iter 533504: 500.0
Reward at iter 533760: 500.0
Reward at iter 534016: 500.0
Reward at iter 534272: 500.0
Reward at iter 534528: 500.0
Reward at iter 534784: 500.0
Reward at iter 535040: 500.0
Reward at iter 535296: 500.0
Reward at iter 535552: 500.0
Reward at iter 535808: 500.0
Reward at iter 536064: 500.0
Reward at iter 536320: 500.0
Reward at iter 536576: 500.0
Reward at iter 536832: 500.0
Reward at iter 537088: 500.0
Reward at iter 537344: 500.0
Reward at iter 537600: 500.0
Reward at iter 537856: 500.0
Reward at iter 538112: 500.0
Reward at iter 538368: 500.0
Reward at iter 538624: 500.0
Reward at iter 538880: 500.0
Reward at iter 539136: 500.0
Reward at iter 539392: 500.0
Reward at iter 539648: 500.0
Reward at iter 539904: 500.0
Reward at iter 540160: 500.0
Reward at iter 540416: 500.0
Reward at iter 540672: 500.0
Reward at iter 540928: 500.0
Reward at iter 541184: 500.0
Reward at iter 541440: 500.0
Reward at iter 541696: 500.0
Reward at iter 541952: 500.0
Reward at iter 542208: 500.0
Reward at iter 542464: 500.0
Reward at iter 542720: 500.0
Reward at iter 542976: 500.0
Reward at iter 543232: 500.0
Reward at iter 543488: 500.0
Reward at iter 543744: 500.0
Reward at iter 544000: 500.0
Reward at iter 544256: 500.0
Reward at iter 544512: 500.0
Reward at iter 544768: 500.0
Reward at iter 545024: 500.0
Reward at iter 545280: 500.0
Reward at iter 545536: 500.0
Reward at iter 545792: 500.0
Reward at iter 546048: 500.0
Reward at iter 546304: 500.0
Reward at iter 546560: 500.0
Reward at iter 546816: 500.0
Reward at iter 547072: 500.0
Reward at iter 547328: 500.0
Reward at iter 547584: 500.0
Reward at iter 547840: 500.0
Reward at iter 548096: 500.0
Reward at iter 548352: 500.0
Reward at iter 548608: 500.0
Reward at iter 548864: 500.0
Reward at iter 549120: 500.0
Reward at iter 549376: 500.0
Reward at iter 549632: 500.0
Reward at iter 549888: 500.0
Reward at iter 550144: 500.0
Reward at iter 550400: 500.0
Reward at iter 550656: 500.0
Reward at iter 550912: 500.0
Reward at iter 551168: 500.0
Reward at iter 551424: 500.0
Reward at iter 551680: 500.0
Reward at iter 551936: 500.0
Reward at iter 552192: 500.0
Reward at iter 552448: 500.0
Reward at iter 552704: 500.0
Reward at iter 552960: 500.0
Reward at iter 553216: 500.0
Reward at iter 553472: 500.0
Reward at iter 553728: 500.0
Reward at iter 553984: 500.0
Reward at iter 554240: 500.0
Reward at iter 554496: 500.0
Reward at iter 554752: 500.0
Reward at iter 555008: 500.0
Reward at iter 555264: 500.0
Reward at iter 555520: 500.0
Reward at iter 555776: 500.0
Reward at iter 556032: 500.0
Reward at iter 556288: 500.0
Reward at iter 556544: 500.0
Reward at iter 556800: 500.0
Reward at iter 557056: 500.0
Reward at iter 557312: 500.0
Reward at iter 557568: 500.0
Reward at iter 557824: 500.0
Reward at iter 558080: 500.0
Reward at iter 558336: 500.0
Reward at iter 558592: 500.0
Reward at iter 558848: 500.0
Reward at iter 559104: 500.0
Reward at iter 559360: 500.0
Reward at iter 559616: 500.0
Reward at iter 559872: 500.0
Reward at iter 560128: 500.0
Reward at iter 560384: 500.0
Reward at iter 560640: 500.0
Reward at iter 560896: 500.0
Reward at iter 561152: 500.0
Reward at iter 561408: 500.0
Reward at iter 561664: 500.0
Reward at iter 561920: 500.0
Reward at iter 562176: 500.0
Reward at iter 562432: 500.0
Reward at iter 562688: 500.0
Reward at iter 562944: 500.0
Reward at iter 563200: 500.0
Reward at iter 563456: 500.0
Reward at iter 563712: 500.0
Reward at iter 563968: 500.0
Reward at iter 564224: 500.0
Reward at iter 564480: 500.0
Reward at iter 564736: 500.0
Reward at iter 564992: 500.0
Reward at iter 565248: 500.0
Reward at iter 565504: 500.0
Reward at iter 565760: 500.0
Reward at iter 566016: 500.0
Reward at iter 566272: 500.0
Reward at iter 566528: 500.0
Reward at iter 566784: 500.0
Reward at iter 567040: 500.0
Reward at iter 567296: 500.0
Reward at iter 567552: 500.0
Reward at iter 567808: 500.0
Reward at iter 568064: 500.0
Reward at iter 568320: 500.0
Reward at iter 568576: 500.0
Reward at iter 568832: 500.0
Reward at iter 569088: 500.0
Reward at iter 569344: 500.0
Reward at iter 569600: 500.0
Reward at iter 569856: 500.0
Reward at iter 570112: 500.0
Reward at iter 570368: 500.0
Reward at iter 570624: 500.0
Reward at iter 570880: 500.0
Reward at iter 571136: 500.0
Reward at iter 571392: 500.0
Reward at iter 571648: 500.0
Reward at iter 571904: 500.0
Reward at iter 572160: 500.0
Reward at iter 572416: 500.0
Reward at iter 572672: 500.0
Reward at iter 572928: 500.0
Reward at iter 573184: 500.0
Reward at iter 573440: 500.0
Reward at iter 573696: 500.0
Reward at iter 573952: 500.0
Reward at iter 574208: 500.0
Reward at iter 574464: 500.0
Reward at iter 574720: 500.0
Reward at iter 574976: 500.0
Reward at iter 575232: 500.0
Reward at iter 575488: 500.0
Reward at iter 575744: 500.0
Reward at iter 576000: 500.0
Reward at iter 576256: 500.0
Reward at iter 576512: 500.0
Reward at iter 576768: 500.0
Reward at iter 577024: 500.0
Reward at iter 577280: 500.0
Reward at iter 577536: 500.0
Reward at iter 577792: 500.0
Reward at iter 578048: 500.0
Reward at iter 578304: 500.0
Reward at iter 578560: 500.0
Reward at iter 578816: 500.0
Reward at iter 579072: 500.0
Reward at iter 579328: 500.0
Reward at iter 579584: 500.0
Reward at iter 579840: 500.0
Reward at iter 580096: 500.0
Reward at iter 580352: 500.0
Reward at iter 580608: 500.0
Reward at iter 580864: 500.0
Reward at iter 581120: 500.0
Reward at iter 581376: 500.0
Reward at iter 581632: 500.0
Reward at iter 581888: 500.0
Reward at iter 582144: 500.0
Reward at iter 582400: 500.0
Reward at iter 582656: 500.0
Reward at iter 582912: 500.0
Reward at iter 583168: 500.0
Reward at iter 583424: 500.0
Reward at iter 583680: 500.0
Reward at iter 583936: 500.0
Reward at iter 584192: 500.0
Reward at iter 584448: 500.0
Reward at iter 584704: 500.0
Reward at iter 584960: 500.0
Reward at iter 585216: 500.0
Reward at iter 585472: 500.0
Reward at iter 585728: 500.0
Reward at iter 585984: 500.0
Reward at iter 586240: 500.0
Reward at iter 586496: 500.0
Reward at iter 586752: 500.0
Reward at iter 587008: 500.0
Reward at iter 587264: 500.0
Reward at iter 587520: 500.0
Reward at iter 587776: 500.0
Reward at iter 588032: 500.0
Reward at iter 588288: 500.0
Reward at iter 588544: 500.0
Reward at iter 588800: 500.0
Reward at iter 589056: 500.0
Reward at iter 589312: 500.0
Reward at iter 589568: 500.0
Reward at iter 589824: 500.0
Reward at iter 590080: 500.0
Reward at iter 590336: 500.0
Reward at iter 590592: 500.0
Reward at iter 590848: 500.0
Reward at iter 591104: 500.0
Reward at iter 591360: 500.0
Reward at iter 591616: 500.0
Reward at iter 591872: 500.0
Reward at iter 592128: 500.0
Reward at iter 592384: 500.0
Reward at iter 592640: 500.0
Reward at iter 592896: 500.0
Reward at iter 593152: 500.0
Reward at iter 593408: 500.0
Reward at iter 593664: 500.0
Reward at iter 593920: 500.0
Reward at iter 594176: 500.0
Reward at iter 594432: 500.0
Reward at iter 594688: 500.0
Reward at iter 594944: 500.0
Reward at iter 595200: 500.0
Reward at iter 595456: 500.0
Reward at iter 595712: 500.0
Reward at iter 595968: 500.0
Reward at iter 596224: 500.0
Reward at iter 596480: 500.0
Reward at iter 596736: 500.0
Reward at iter 596992: 500.0
Reward at iter 597248: 500.0
Reward at iter 597504: 500.0
Reward at iter 597760: 500.0
Reward at iter 598016: 500.0
Reward at iter 598272: 500.0
Reward at iter 598528: 500.0
Reward at iter 598784: 500.0
Reward at iter 599040: 500.0
Reward at iter 599296: 500.0
Reward at iter 599552: 500.0
Reward at iter 599808: 500.0
Reward at iter 600064: 500.0
Reward at iter 600320: 500.0
Reward at iter 600576: 500.0
Reward at iter 600832: 500.0
Reward at iter 601088: 500.0
Reward at iter 601344: 500.0
Reward at iter 601600: 500.0
Reward at iter 601856: 500.0
Reward at iter 602112: 500.0
Reward at iter 602368: 500.0
Reward at iter 602624: 500.0
Reward at iter 602880: 500.0
Reward at iter 603136: 500.0
Reward at iter 603392: 500.0
Reward at iter 603648: 500.0
Reward at iter 603904: 500.0
Reward at iter 604160: 500.0
Reward at iter 604416: 500.0
Reward at iter 604672: 500.0
Reward at iter 604928: 500.0
Reward at iter 605184: 500.0
Reward at iter 605440: 500.0
Reward at iter 605696: 500.0
Reward at iter 605952: 500.0
Reward at iter 606208: 500.0
Reward at iter 606464: 500.0
Reward at iter 606720: 500.0
Reward at iter 606976: 500.0
Reward at iter 607232: 500.0
Reward at iter 607488: 500.0
Reward at iter 607744: 500.0
Reward at iter 608000: 500.0
Reward at iter 608256: 500.0
Reward at iter 608512: 500.0
Reward at iter 608768: 500.0
Reward at iter 609024: 500.0
Reward at iter 609280: 500.0
Reward at iter 609536: 500.0
Reward at iter 609792: 500.0
Reward at iter 610048: 500.0
Reward at iter 610304: 500.0
Reward at iter 610560: 500.0
Reward at iter 610816: 500.0
Reward at iter 611072: 500.0
Reward at iter 611328: 500.0
Reward at iter 611584: 500.0
Reward at iter 611840: 500.0
Reward at iter 612096: 500.0
Reward at iter 612352: 500.0
Reward at iter 612608: 500.0
Reward at iter 612864: 500.0
Reward at iter 613120: 500.0
Reward at iter 613376: 500.0
Reward at iter 613632: 500.0
Reward at iter 613888: 500.0
Reward at iter 614144: 500.0
Reward at iter 614400: 500.0
Reward at iter 614656: 500.0
Reward at iter 614912: 500.0
Reward at iter 615168: 500.0
Reward at iter 615424: 500.0
Reward at iter 615680: 500.0
Reward at iter 615936: 500.0
Reward at iter 616192: 500.0
Reward at iter 616448: 500.0
Reward at iter 616704: 500.0
Reward at iter 616960: 500.0
Reward at iter 617216: 500.0
Reward at iter 617472: 500.0
Reward at iter 617728: 500.0
Reward at iter 617984: 500.0
Reward at iter 618240: 500.0
Reward at iter 618496: 500.0
Reward at iter 618752: 500.0
Reward at iter 619008: 500.0
Reward at iter 619264: 500.0
Reward at iter 619520: 500.0
Reward at iter 619776: 500.0
Reward at iter 620032: 500.0
Reward at iter 620288: 500.0
Reward at iter 620544: 500.0
Reward at iter 620800: 500.0
Reward at iter 621056: 500.0
Reward at iter 621312: 500.0
Reward at iter 621568: 500.0
Reward at iter 621824: 500.0
Reward at iter 622080: 500.0
Reward at iter 622336: 500.0
Reward at iter 622592: 500.0
Reward at iter 622848: 500.0
Reward at iter 623104: 500.0
Reward at iter 623360: 500.0
Reward at iter 623616: 500.0
Reward at iter 623872: 500.0
Reward at iter 624128: 500.0
Reward at iter 624384: 500.0
Reward at iter 624640: 500.0
Reward at iter 624896: 500.0
Reward at iter 625152: 500.0
Reward at iter 625408: 500.0
Reward at iter 625664: 500.0
Reward at iter 625920: 500.0
Reward at iter 626176: 500.0
Reward at iter 626432: 500.0
Reward at iter 626688: 500.0
Reward at iter 626944: 500.0
Reward at iter 627200: 500.0
Reward at iter 627456: 500.0
Reward at iter 627712: 500.0
Reward at iter 627968: 500.0
Reward at iter 628224: 500.0
Reward at iter 628480: 500.0
Reward at iter 628736: 500.0
Reward at iter 628992: 500.0
Reward at iter 629248: 500.0
Reward at iter 629504: 500.0
Reward at iter 629760: 500.0
Reward at iter 630016: 500.0
Reward at iter 630272: 500.0
Reward at iter 630528: 500.0
Reward at iter 630784: 500.0
Reward at iter 631040: 500.0
Reward at iter 631296: 500.0
Reward at iter 631552: 500.0
Reward at iter 631808: 500.0
Reward at iter 632064: 500.0
Reward at iter 632320: 500.0
Reward at iter 632576: 500.0
Reward at iter 632832: 500.0
Reward at iter 633088: 500.0
Reward at iter 633344: 500.0
Reward at iter 633600: 500.0
Reward at iter 633856: 500.0
Reward at iter 634112: 500.0
Reward at iter 634368: 500.0
Reward at iter 634624: 500.0
Reward at iter 634880: 500.0
Reward at iter 635136: 500.0
Reward at iter 635392: 500.0
Reward at iter 635648: 500.0
Reward at iter 635904: 500.0
Reward at iter 636160: 500.0
Reward at iter 636416: 500.0
Reward at iter 636672: 500.0
Reward at iter 636928: 500.0
Reward at iter 637184: 500.0
Reward at iter 637440: 500.0
Reward at iter 637696: 500.0
Reward at iter 637952: 500.0
Reward at iter 638208: 500.0
Reward at iter 638464: 500.0
Reward at iter 638720: 500.0
Reward at iter 638976: 500.0
Reward at iter 639232: 500.0
Reward at iter 639488: 500.0
Reward at iter 639744: 500.0
Reward at iter 640000: 500.0
Reward at iter 640256: 500.0
Reward at iter 640512: 500.0
Reward at iter 640768: 500.0
Reward at iter 641024: 500.0
Reward at iter 641280: 500.0
Reward at iter 641536: 500.0
Reward at iter 641792: 500.0
Reward at iter 642048: 500.0
Reward at iter 642304: 500.0
Reward at iter 642560: 500.0
Reward at iter 642816: 500.0
Reward at iter 643072: 500.0
Reward at iter 643328: 500.0
Reward at iter 643584: 500.0
Reward at iter 643840: 500.0
Reward at iter 644096: 500.0
Reward at iter 644352: 500.0
Reward at iter 644608: 500.0
Reward at iter 644864: 500.0
Reward at iter 645120: 500.0
Reward at iter 645376: 500.0
Reward at iter 645632: 500.0
Reward at iter 645888: 500.0
Reward at iter 646144: 500.0
Reward at iter 646400: 500.0
Reward at iter 646656: 500.0
Reward at iter 646912: 500.0
Reward at iter 647168: 500.0
Reward at iter 647424: 500.0
Reward at iter 647680: 500.0
Reward at iter 647936: 500.0
Reward at iter 648192: 500.0
Reward at iter 648448: 500.0
Reward at iter 648704: 500.0
Reward at iter 648960: 500.0
Reward at iter 649216: 500.0
Reward at iter 649472: 500.0
Reward at iter 649728: 500.0
Reward at iter 649984: 500.0
Reward at iter 650240: 500.0
Reward at iter 650496: 500.0
Reward at iter 650752: 500.0
Reward at iter 651008: 500.0
Reward at iter 651264: 500.0
Reward at iter 651520: 500.0
Reward at iter 651776: 500.0
Reward at iter 652032: 500.0
Reward at iter 652288: 500.0
Reward at iter 652544: 500.0
Reward at iter 652800: 500.0
Reward at iter 653056: 500.0
Reward at iter 653312: 500.0
Reward at iter 653568: 500.0
Reward at iter 653824: 500.0
Reward at iter 654080: 500.0
Reward at iter 654336: 500.0
Reward at iter 654592: 500.0
Reward at iter 654848: 500.0
Reward at iter 655104: 500.0
Reward at iter 655360: 500.0
Reward at iter 655616: 500.0
Reward at iter 655872: 500.0
Reward at iter 656128: 500.0
Reward at iter 656384: 500.0
Reward at iter 656640: 500.0
Reward at iter 656896: 500.0
Reward at iter 657152: 500.0
Reward at iter 657408: 500.0
Reward at iter 657664: 500.0
Reward at iter 657920: 500.0
Reward at iter 658176: 500.0
Reward at iter 658432: 500.0
Reward at iter 658688: 500.0
Reward at iter 658944: 500.0
Reward at iter 659200: 500.0
Reward at iter 659456: 500.0
Reward at iter 659712: 500.0
Reward at iter 659968: 500.0
Reward at iter 660224: 500.0
Reward at iter 660480: 500.0
Reward at iter 660736: 500.0
Reward at iter 660992: 500.0
Reward at iter 661248: 500.0
Reward at iter 661504: 500.0
Reward at iter 661760: 500.0
Reward at iter 662016: 500.0
Reward at iter 662272: 500.0
Reward at iter 662528: 500.0
Reward at iter 662784: 500.0
Reward at iter 663040: 500.0
Reward at iter 663296: 500.0
Reward at iter 663552: 500.0
Reward at iter 663808: 500.0
Reward at iter 664064: 500.0
Reward at iter 664320: 500.0
Reward at iter 664576: 500.0
Reward at iter 664832: 500.0
Reward at iter 665088: 500.0
Reward at iter 665344: 500.0
Reward at iter 665600: 500.0
Reward at iter 665856: 500.0
Reward at iter 666112: 500.0
Reward at iter 666368: 500.0
Reward at iter 666624: 500.0
Reward at iter 666880: 500.0
Reward at iter 667136: 500.0
Reward at iter 667392: 500.0
Reward at iter 667648: 500.0
Reward at iter 667904: 500.0
Reward at iter 668160: 500.0
Reward at iter 668416: 500.0
Reward at iter 668672: 500.0
Reward at iter 668928: 500.0
Reward at iter 669184: 500.0
Reward at iter 669440: 500.0
Reward at iter 669696: 500.0
Reward at iter 669952: 500.0
Reward at iter 670208: 500.0
Reward at iter 670464: 500.0
Reward at iter 670720: 500.0
Reward at iter 670976: 500.0
Reward at iter 671232: 500.0
Reward at iter 671488: 500.0
Reward at iter 671744: 500.0
Reward at iter 672000: 500.0
Reward at iter 672256: 500.0
Reward at iter 672512: 500.0
Reward at iter 672768: 500.0
Reward at iter 673024: 500.0
Reward at iter 673280: 500.0
Reward at iter 673536: 500.0
Reward at iter 673792: 500.0
Reward at iter 674048: 500.0
Reward at iter 674304: 500.0
Reward at iter 674560: 500.0
Reward at iter 674816: 500.0
Reward at iter 675072: 500.0
Reward at iter 675328: 500.0
Reward at iter 675584: 500.0
Reward at iter 675840: 500.0
Reward at iter 676096: 500.0
Reward at iter 676352: 500.0
Reward at iter 676608: 500.0
Reward at iter 676864: 500.0
Reward at iter 677120: 500.0
Reward at iter 677376: 500.0
Reward at iter 677632: 500.0
Reward at iter 677888: 500.0
Reward at iter 678144: 500.0
Reward at iter 678400: 500.0
Reward at iter 678656: 500.0
Reward at iter 678912: 500.0
Reward at iter 679168: 500.0
Reward at iter 679424: 500.0
Reward at iter 679680: 500.0
Reward at iter 679936: 500.0
Reward at iter 680192: 500.0
Reward at iter 680448: 500.0
Reward at iter 680704: 500.0
Reward at iter 680960: 500.0
Reward at iter 681216: 500.0
Reward at iter 681472: 500.0
Reward at iter 681728: 500.0
Reward at iter 681984: 500.0
Reward at iter 682240: 500.0
Reward at iter 682496: 500.0
Reward at iter 682752: 500.0
Reward at iter 683008: 500.0
Reward at iter 683264: 500.0
Reward at iter 683520: 500.0
Reward at iter 683776: 500.0
Reward at iter 684032: 500.0
Reward at iter 684288: 500.0
Reward at iter 684544: 500.0
Reward at iter 684800: 500.0
Reward at iter 685056: 500.0
Reward at iter 685312: 500.0
Reward at iter 685568: 500.0
Reward at iter 685824: 500.0
Reward at iter 686080: 500.0
Reward at iter 686336: 500.0
Reward at iter 686592: 500.0
Reward at iter 686848: 500.0
Reward at iter 687104: 500.0
Reward at iter 687360: 500.0
Reward at iter 687616: 500.0
Reward at iter 687872: 500.0
Reward at iter 688128: 500.0
Reward at iter 688384: 500.0
Reward at iter 688640: 500.0
Reward at iter 688896: 500.0
Reward at iter 689152: 500.0
Reward at iter 689408: 500.0
Reward at iter 689664: 500.0
Reward at iter 689920: 500.0
Reward at iter 690176: 500.0
Reward at iter 690432: 500.0
Reward at iter 690688: 500.0
Reward at iter 690944: 500.0
Reward at iter 691200: 500.0
Reward at iter 691456: 500.0
Reward at iter 691712: 500.0
Reward at iter 691968: 500.0
Reward at iter 692224: 500.0
Reward at iter 692480: 500.0
Reward at iter 692736: 500.0
Reward at iter 692992: 500.0
Reward at iter 693248: 500.0
Reward at iter 693504: 500.0
Reward at iter 693760: 500.0
Reward at iter 694016: 500.0
Reward at iter 694272: 500.0
Reward at iter 694528: 500.0
Reward at iter 694784: 500.0
Reward at iter 695040: 500.0
Reward at iter 695296: 500.0
Reward at iter 695552: 500.0
Reward at iter 695808: 500.0
Reward at iter 696064: 500.0
Reward at iter 696320: 500.0
Reward at iter 696576: 500.0
Reward at iter 696832: 500.0
Reward at iter 697088: 500.0
Reward at iter 697344: 500.0
Reward at iter 697600: 500.0
Reward at iter 697856: 500.0
Reward at iter 698112: 500.0
Reward at iter 698368: 500.0
Reward at iter 698624: 500.0
Reward at iter 698880: 500.0
Reward at iter 699136: 500.0
Reward at iter 699392: 500.0
Reward at iter 699648: 500.0
Reward at iter 699904: 500.0
Reward at iter 700160: 500.0
Reward at iter 700416: 500.0
Reward at iter 700672: 500.0
Reward at iter 700928: 500.0
Reward at iter 701184: 500.0
Reward at iter 701440: 500.0
Reward at iter 701696: 500.0
Reward at iter 701952: 500.0
Reward at iter 702208: 500.0
Reward at iter 702464: 500.0
Reward at iter 702720: 500.0
Reward at iter 702976: 500.0
Reward at iter 703232: 500.0
Reward at iter 703488: 500.0
Reward at iter 703744: 500.0
Reward at iter 704000: 500.0
Reward at iter 704256: 500.0
Reward at iter 704512: 500.0
Reward at iter 704768: 500.0
Reward at iter 705024: 500.0
Reward at iter 705280: 500.0
Reward at iter 705536: 500.0
Reward at iter 705792: 500.0
Reward at iter 706048: 500.0
Reward at iter 706304: 500.0
Reward at iter 706560: 500.0
Reward at iter 706816: 500.0
Reward at iter 707072: 500.0
Reward at iter 707328: 500.0
Reward at iter 707584: 500.0
Reward at iter 707840: 500.0
Reward at iter 708096: 500.0
Reward at iter 708352: 500.0
Reward at iter 708608: 500.0
Reward at iter 708864: 500.0
Reward at iter 709120: 500.0
Reward at iter 709376: 500.0
Reward at iter 709632: 500.0
Reward at iter 709888: 500.0
Reward at iter 710144: 500.0
Reward at iter 710400: 500.0
Reward at iter 710656: 500.0
Reward at iter 710912: 500.0
Reward at iter 711168: 500.0
Reward at iter 711424: 500.0
Reward at iter 711680: 500.0
Reward at iter 711936: 500.0
Reward at iter 712192: 500.0
Reward at iter 712448: 500.0
Reward at iter 712704: 500.0
Reward at iter 712960: 500.0
Reward at iter 713216: 500.0
Reward at iter 713472: 500.0
Reward at iter 713728: 500.0
Reward at iter 713984: 500.0
Reward at iter 714240: 500.0
Reward at iter 714496: 500.0
