No devices were found
Reward at iter 1740800: 500.0
Reward at iter 1741056: 500.0
Reward at iter 1741312: 500.0
Reward at iter 1741568: 500.0
Reward at iter 1741824: 500.0
Reward at iter 1742080: 500.0
Reward at iter 1742336: 500.0
Reward at iter 1742592: 500.0
Reward at iter 1742848: 500.0
Reward at iter 1743104: 500.0
Reward at iter 1743360: 500.0
Reward at iter 1743616: 500.0
Reward at iter 1743872: 500.0
Reward at iter 1744128: 500.0
Reward at iter 1744384: 500.0
Reward at iter 1744640: 500.0
Reward at iter 1744896: 500.0
Reward at iter 1745152: 500.0
Reward at iter 1745408: 500.0
Reward at iter 1745664: 500.0
Reward at iter 1745920: 500.0
Reward at iter 1746176: 500.0
Reward at iter 1746432: 500.0
Reward at iter 1746688: 500.0
Reward at iter 1746944: 500.0
Reward at iter 1747200: 500.0
Reward at iter 1747456: 500.0
Reward at iter 1747712: 500.0
Reward at iter 1747968: 500.0
Reward at iter 1748224: 500.0
Reward at iter 1748480: 500.0
Reward at iter 1748736: 500.0
Reward at iter 1748992: 500.0
Reward at iter 1749248: 500.0
Reward at iter 1749504: 500.0
Reward at iter 1749760: 500.0
Reward at iter 1750016: 500.0
Reward at iter 1750272: 500.0
Reward at iter 1750528: 500.0
Reward at iter 1750784: 500.0
Reward at iter 1751040: 500.0
Reward at iter 1751296: 500.0
Reward at iter 1751552: 500.0
Reward at iter 1751808: 500.0
Reward at iter 1752064: 500.0
Reward at iter 1752320: 500.0
Reward at iter 1752576: 500.0
Reward at iter 1752832: 500.0
Reward at iter 1753088: 500.0
Reward at iter 1753344: 500.0
Reward at iter 1753600: 500.0
Reward at iter 1753856: 500.0
Reward at iter 1754112: 500.0
Reward at iter 1754368: 500.0
Reward at iter 1754624: 500.0
Reward at iter 1754880: 500.0
Reward at iter 1755136: 500.0
Reward at iter 1755392: 500.0
Reward at iter 1755648: 500.0
Reward at iter 1755904: 500.0
Reward at iter 1756160: 500.0
Reward at iter 1756416: 500.0
Reward at iter 1756672: 500.0
Reward at iter 1756928: 500.0
Reward at iter 1757184: 500.0
Reward at iter 1757440: 500.0
Reward at iter 1757696: 500.0
Reward at iter 1757952: 500.0
Reward at iter 1758208: 500.0
Reward at iter 1758464: 500.0
Reward at iter 1758720: 500.0
Reward at iter 1758976: 500.0
Reward at iter 1759232: 500.0
Reward at iter 1759488: 500.0
Reward at iter 1759744: 500.0
Reward at iter 1760000: 500.0
Reward at iter 1760256: 500.0
Reward at iter 1760512: 500.0
Reward at iter 1760768: 500.0
Reward at iter 1761024: 500.0
Reward at iter 1761280: 500.0
Reward at iter 1761536: 500.0
Reward at iter 1761792: 500.0
Reward at iter 1762048: 500.0
Reward at iter 1762304: 500.0
Reward at iter 1762560: 500.0
Reward at iter 1762816: 500.0
Reward at iter 1763072: 500.0
Reward at iter 1763328: 500.0
Reward at iter 1763584: 500.0
Reward at iter 1763840: 500.0
Reward at iter 1764096: 500.0
Reward at iter 1764352: 500.0
Reward at iter 1764608: 500.0
Reward at iter 1764864: 500.0
Reward at iter 1765120: 500.0
Reward at iter 1765376: 500.0
Reward at iter 1765632: 500.0
Reward at iter 1765888: 500.0
Reward at iter 1766144: 500.0
Reward at iter 1766400: 500.0
Reward at iter 1766656: 500.0
Reward at iter 1766912: 500.0
Reward at iter 1767168: 500.0
Reward at iter 1767424: 500.0
Reward at iter 1767680: 500.0
Reward at iter 1767936: 500.0
Reward at iter 1768192: 500.0
Reward at iter 1768448: 500.0
Reward at iter 1768704: 500.0
Reward at iter 1768960: 500.0
Reward at iter 1769216: 500.0
Reward at iter 1769472: 500.0
Reward at iter 1769728: 500.0
Reward at iter 1769984: 500.0
Reward at iter 1770240: 500.0
Reward at iter 1770496: 500.0
Reward at iter 1770752: 500.0
Reward at iter 1771008: 500.0
Reward at iter 1771264: 500.0
Reward at iter 1771520: 500.0
Reward at iter 1771776: 500.0
Reward at iter 1772032: 500.0
Reward at iter 1772288: 500.0
Reward at iter 1772544: 500.0
Reward at iter 1772800: 500.0
Reward at iter 1773056: 500.0
Reward at iter 1773312: 500.0
Reward at iter 1773568: 500.0
Reward at iter 1773824: 500.0
Reward at iter 1774080: 500.0
Reward at iter 1774336: 500.0
Reward at iter 1774592: 500.0
Reward at iter 1774848: 500.0
Reward at iter 1775104: 500.0
Reward at iter 1775360: 500.0
Reward at iter 1775616: 500.0
Reward at iter 1775872: 500.0
Reward at iter 1776128: 500.0
Reward at iter 1776384: 500.0
Reward at iter 1776640: 500.0
Reward at iter 1776896: 500.0
Reward at iter 1777152: 500.0
Reward at iter 1777408: 500.0
Reward at iter 1777664: 500.0
Reward at iter 1777920: 500.0
Reward at iter 1778176: 500.0
Reward at iter 1778432: 500.0
Reward at iter 1778688: 500.0
Reward at iter 1778944: 500.0
Reward at iter 1779200: 500.0
Reward at iter 1779456: 500.0
Reward at iter 1779712: 500.0
Reward at iter 1779968: 500.0
Reward at iter 1780224: 500.0
Reward at iter 1780480: 500.0
Reward at iter 1780736: 500.0
Reward at iter 1780992: 500.0
Reward at iter 1781248: 500.0
Reward at iter 1781504: 500.0
Reward at iter 1781760: 500.0
Reward at iter 1782016: 500.0
Reward at iter 1782272: 500.0
Reward at iter 1782528: 500.0
Reward at iter 1782784: 500.0
Reward at iter 1783040: 500.0
Reward at iter 1783296: 500.0
Reward at iter 1783552: 500.0
Reward at iter 1783808: 500.0
Reward at iter 1784064: 500.0
Reward at iter 1784320: 500.0
Reward at iter 1784576: 500.0
Reward at iter 1784832: 500.0
Reward at iter 1785088: 500.0
Reward at iter 1785344: 500.0
Reward at iter 1785600: 500.0
Reward at iter 1785856: 500.0
Reward at iter 1786112: 500.0
Reward at iter 1786368: 500.0
Reward at iter 1786624: 500.0
Reward at iter 1786880: 500.0
Reward at iter 1787136: 500.0
Reward at iter 1787392: 500.0
Reward at iter 1787648: 500.0
Reward at iter 1787904: 500.0
Reward at iter 1788160: 500.0
Reward at iter 1788416: 500.0
Reward at iter 1788672: 500.0
Reward at iter 1788928: 500.0
Reward at iter 1789184: 500.0
Reward at iter 1789440: 500.0
Reward at iter 1789696: 500.0
Reward at iter 1789952: 500.0
Reward at iter 1790208: 500.0
Reward at iter 1790464: 500.0
Reward at iter 1790720: 500.0
Reward at iter 1790976: 500.0
Reward at iter 1791232: 500.0
Reward at iter 1791488: 500.0
Reward at iter 1791744: 500.0
Reward at iter 1792000: 500.0
Reward at iter 1792256: 500.0
Reward at iter 1792512: 500.0
Reward at iter 1792768: 500.0
Reward at iter 1793024: 500.0
Reward at iter 1793280: 500.0
Reward at iter 1793536: 500.0
Reward at iter 1793792: 500.0
Reward at iter 1794048: 500.0
Reward at iter 1794304: 500.0
Reward at iter 1794560: 500.0
Reward at iter 1794816: 500.0
Reward at iter 1795072: 500.0
Reward at iter 1795328: 500.0
Reward at iter 1795584: 500.0
Reward at iter 1795840: 500.0
Reward at iter 1796096: 500.0
Reward at iter 1796352: 500.0
Reward at iter 1796608: 500.0
Reward at iter 1796864: 500.0
Reward at iter 1797120: 500.0
Reward at iter 1797376: 500.0
Reward at iter 1797632: 500.0
Reward at iter 1797888: 500.0
Reward at iter 1798144: 500.0
Reward at iter 1798400: 500.0
Reward at iter 1798656: 500.0
Reward at iter 1798912: 500.0
Reward at iter 1799168: 500.0
Reward at iter 1799424: 500.0
Reward at iter 1799680: 500.0
Reward at iter 1799936: 500.0
Reward at iter 1800192: 500.0
Reward at iter 1800448: 500.0
Reward at iter 1800704: 500.0
Reward at iter 1800960: 500.0
Reward at iter 1801216: 500.0
Reward at iter 1801472: 500.0
Reward at iter 1801728: 500.0
Reward at iter 1801984: 500.0
Reward at iter 1802240: 500.0
Reward at iter 1802496: 500.0
Reward at iter 1802752: 500.0
Reward at iter 1803008: 500.0
Reward at iter 1803264: 500.0
Reward at iter 1803520: 500.0
Reward at iter 1803776: 500.0
Reward at iter 1804032: 500.0
Reward at iter 1804288: 500.0
Reward at iter 1804544: 500.0
Reward at iter 1804800: 500.0
Reward at iter 1805056: 500.0
Reward at iter 1805312: 500.0
Reward at iter 1805568: 500.0
Reward at iter 1805824: 500.0
Reward at iter 1806080: 500.0
Reward at iter 1806336: 500.0
Reward at iter 1806592: 500.0
Reward at iter 1806848: 500.0
Reward at iter 1807104: 500.0
Reward at iter 1807360: 500.0
Reward at iter 1807616: 500.0
Reward at iter 1807872: 500.0
Reward at iter 1808128: 500.0
Reward at iter 1808384: 500.0
Reward at iter 1808640: 500.0
Reward at iter 1808896: 500.0
Reward at iter 1809152: 500.0
Reward at iter 1809408: 500.0
Reward at iter 1809664: 500.0
Reward at iter 1809920: 500.0
Reward at iter 1810176: 500.0
Reward at iter 1810432: 500.0
Reward at iter 1810688: 500.0
Reward at iter 1810944: 500.0
Reward at iter 1811200: 500.0
Reward at iter 1811456: 500.0
Reward at iter 1811712: 500.0
Reward at iter 1811968: 500.0
Reward at iter 1812224: 500.0
Reward at iter 1812480: 500.0
Reward at iter 1812736: 500.0
Reward at iter 1812992: 500.0
Reward at iter 1813248: 500.0
Reward at iter 1813504: 500.0
Reward at iter 1813760: 500.0
Reward at iter 1814016: 500.0
Reward at iter 1814272: 500.0
Reward at iter 1814528: 500.0
Reward at iter 1814784: 500.0
Reward at iter 1815040: 500.0
Reward at iter 1815296: 500.0
Reward at iter 1815552: 500.0
Reward at iter 1815808: 500.0
Reward at iter 1816064: 500.0
Reward at iter 1816320: 500.0
Reward at iter 1816576: 500.0
Reward at iter 1816832: 500.0
Reward at iter 1817088: 500.0
Reward at iter 1817344: 500.0
Reward at iter 1817600: 500.0
Reward at iter 1817856: 500.0
Reward at iter 1818112: 500.0
Reward at iter 1818368: 500.0
Reward at iter 1818624: 500.0
Reward at iter 1818880: 500.0
Reward at iter 1819136: 500.0
Reward at iter 1819392: 500.0
Reward at iter 1819648: 500.0
Reward at iter 1819904: 500.0
Reward at iter 1820160: 500.0
Reward at iter 1820416: 500.0
Reward at iter 1820672: 500.0
Reward at iter 1820928: 500.0
Reward at iter 1821184: 500.0
Reward at iter 1821440: 500.0
Reward at iter 1821696: 500.0
Reward at iter 1821952: 500.0
Reward at iter 1822208: 500.0
Reward at iter 1822464: 500.0
Reward at iter 1822720: 500.0
Reward at iter 1822976: 500.0
Reward at iter 1823232: 500.0
Reward at iter 1823488: 500.0
Reward at iter 1823744: 500.0
Reward at iter 1824000: 500.0
Reward at iter 1824256: 500.0
Reward at iter 1824512: 500.0
Reward at iter 1824768: 500.0
Reward at iter 1825024: 500.0
Reward at iter 1825280: 500.0
Reward at iter 1825536: 500.0
Reward at iter 1825792: 500.0
Reward at iter 1826048: 500.0
Reward at iter 1826304: 500.0
Reward at iter 1826560: 500.0
Reward at iter 1826816: 500.0
Reward at iter 1827072: 500.0
Reward at iter 1827328: 500.0
Reward at iter 1827584: 500.0
Reward at iter 1827840: 500.0
Reward at iter 1828096: 500.0
Reward at iter 1828352: 500.0
Reward at iter 1828608: 500.0
Reward at iter 1828864: 500.0
Reward at iter 1829120: 500.0
Reward at iter 1829376: 500.0
Reward at iter 1829632: 500.0
Reward at iter 1829888: 500.0
Reward at iter 1830144: 500.0
Reward at iter 1830400: 500.0
Reward at iter 1830656: 500.0
Reward at iter 1830912: 500.0
Reward at iter 1831168: 500.0
Reward at iter 1831424: 500.0
Reward at iter 1831680: 500.0
Reward at iter 1831936: 500.0
Reward at iter 1832192: 500.0
Reward at iter 1832448: 500.0
Reward at iter 1832704: 500.0
Reward at iter 1832960: 500.0
Reward at iter 1833216: 500.0
Reward at iter 1833472: 500.0
Reward at iter 1833728: 500.0
Reward at iter 1833984: 500.0
Reward at iter 1834240: 500.0
Reward at iter 1834496: 500.0
Reward at iter 1834752: 500.0
Reward at iter 1835008: 500.0
Reward at iter 1835264: 500.0
Reward at iter 1835520: 500.0
Reward at iter 1835776: 500.0
Reward at iter 1836032: 500.0
Reward at iter 1836288: 500.0
Reward at iter 1836544: 500.0
Reward at iter 1836800: 500.0
Reward at iter 1837056: 500.0
Reward at iter 1837312: 500.0
Reward at iter 1837568: 500.0
Reward at iter 1837824: 500.0
Reward at iter 1838080: 500.0
Reward at iter 1838336: 500.0
Reward at iter 1838592: 500.0
Reward at iter 1838848: 500.0
Reward at iter 1839104: 500.0
Reward at iter 1839360: 500.0
Reward at iter 1839616: 500.0
Reward at iter 1839872: 500.0
Reward at iter 1840128: 500.0
Reward at iter 1840384: 500.0
Reward at iter 1840640: 500.0
Reward at iter 1840896: 500.0
Reward at iter 1841152: 500.0
Reward at iter 1841408: 500.0
Reward at iter 1841664: 500.0
Reward at iter 1841920: 500.0
Reward at iter 1842176: 500.0
Reward at iter 1842432: 500.0
Reward at iter 1842688: 500.0
Reward at iter 1842944: 500.0
Reward at iter 1843200: 500.0
Reward at iter 1843456: 500.0
Reward at iter 1843712: 500.0
Reward at iter 1843968: 500.0
Reward at iter 1844224: 500.0
Reward at iter 1844480: 500.0
Reward at iter 1844736: 500.0
Reward at iter 1844992: 500.0
Reward at iter 1845248: 500.0
Reward at iter 1845504: 500.0
Reward at iter 1845760: 500.0
Reward at iter 1846016: 500.0
Reward at iter 1846272: 500.0
Reward at iter 1846528: 500.0
Reward at iter 1846784: 500.0
Reward at iter 1847040: 500.0
Reward at iter 1847296: 500.0
Reward at iter 1847552: 500.0
Reward at iter 1847808: 500.0
Reward at iter 1848064: 500.0
Reward at iter 1848320: 500.0
Reward at iter 1848576: 500.0
Reward at iter 1848832: 500.0
Reward at iter 1849088: 500.0
Reward at iter 1849344: 500.0
Reward at iter 1849600: 500.0
Reward at iter 1849856: 500.0
Reward at iter 1850112: 500.0
Reward at iter 1850368: 500.0
Reward at iter 1850624: 500.0
Reward at iter 1850880: 500.0
Reward at iter 1851136: 500.0
Reward at iter 1851392: 500.0
Reward at iter 1851648: 500.0
Reward at iter 1851904: 500.0
Reward at iter 1852160: 500.0
Reward at iter 1852416: 500.0
Reward at iter 1852672: 500.0
Reward at iter 1852928: 500.0
Reward at iter 1853184: 500.0
Reward at iter 1853440: 500.0
Reward at iter 1853696: 500.0
Reward at iter 1853952: 500.0
Reward at iter 1854208: 500.0
Reward at iter 1854464: 500.0
Reward at iter 1854720: 500.0
Reward at iter 1854976: 500.0
Reward at iter 1855232: 500.0
Reward at iter 1855488: 500.0
Reward at iter 1855744: 500.0
Reward at iter 1856000: 500.0
Reward at iter 1856256: 500.0
Reward at iter 1856512: 500.0
Reward at iter 1856768: 500.0
Reward at iter 1857024: 500.0
Reward at iter 1857280: 500.0
Reward at iter 1857536: 500.0
Reward at iter 1857792: 500.0
Reward at iter 1858048: 500.0
Reward at iter 1858304: 500.0
Reward at iter 1858560: 500.0
Reward at iter 1858816: 500.0
Reward at iter 1859072: 500.0
Reward at iter 1859328: 500.0
Reward at iter 1859584: 500.0
Reward at iter 1859840: 500.0
Reward at iter 1860096: 500.0
Reward at iter 1860352: 500.0
Reward at iter 1860608: 500.0
Reward at iter 1860864: 500.0
Reward at iter 1861120: 500.0
Reward at iter 1861376: 500.0
Reward at iter 1861632: 500.0
Reward at iter 1861888: 500.0
Reward at iter 1862144: 500.0
Reward at iter 1862400: 500.0
Reward at iter 1862656: 500.0
Reward at iter 1862912: 500.0
Reward at iter 1863168: 500.0
Reward at iter 1863424: 500.0
Reward at iter 1863680: 500.0
Reward at iter 1863936: 500.0
Reward at iter 1864192: 500.0
Reward at iter 1864448: 500.0
Reward at iter 1864704: 500.0
Reward at iter 1864960: 500.0
Reward at iter 1865216: 500.0
Reward at iter 1865472: 500.0
Reward at iter 1865728: 500.0
Reward at iter 1865984: 500.0
Reward at iter 1866240: 500.0
Reward at iter 1866496: 500.0
Reward at iter 1866752: 500.0
Reward at iter 1867008: 500.0
Reward at iter 1867264: 500.0
Reward at iter 1867520: 500.0
Reward at iter 1867776: 500.0
Reward at iter 1868032: 500.0
Reward at iter 1868288: 500.0
Reward at iter 1868544: 500.0
Reward at iter 1868800: 500.0
Reward at iter 1869056: 500.0
Reward at iter 1869312: 500.0
Reward at iter 1869568: 500.0
Reward at iter 1869824: 500.0
Reward at iter 1870080: 500.0
Reward at iter 1870336: 500.0
Reward at iter 1870592: 500.0
Reward at iter 1870848: 500.0
Reward at iter 1871104: 500.0
Reward at iter 1871360: 500.0
Reward at iter 1871616: 500.0
Reward at iter 1871872: 500.0
Reward at iter 1872128: 500.0
Reward at iter 1872384: 500.0
Reward at iter 1872640: 500.0
Reward at iter 1872896: 500.0
Reward at iter 1873152: 500.0
Reward at iter 1873408: 500.0
Reward at iter 1873664: 500.0
Reward at iter 1873920: 500.0
Reward at iter 1874176: 500.0
Reward at iter 1874432: 500.0
Reward at iter 1874688: 500.0
Reward at iter 1874944: 500.0
Reward at iter 1875200: 500.0
Reward at iter 1875456: 500.0
Reward at iter 1875712: 500.0
Reward at iter 1875968: 500.0
Reward at iter 1876224: 500.0
Reward at iter 1876480: 500.0
Reward at iter 1876736: 500.0
Reward at iter 1876992: 500.0
Reward at iter 1877248: 500.0
Reward at iter 1877504: 500.0
Reward at iter 1877760: 500.0
Reward at iter 1878016: 500.0
Reward at iter 1878272: 500.0
Reward at iter 1878528: 500.0
Reward at iter 1878784: 500.0
Reward at iter 1879040: 500.0
Reward at iter 1879296: 500.0
Reward at iter 1879552: 500.0
Reward at iter 1879808: 500.0
Reward at iter 1880064: 500.0
Reward at iter 1880320: 500.0
Reward at iter 1880576: 500.0
Reward at iter 1880832: 500.0
Reward at iter 1881088: 500.0
Reward at iter 1881344: 500.0
Reward at iter 1881600: 500.0
Reward at iter 1881856: 500.0
Reward at iter 1882112: 500.0
Reward at iter 1882368: 500.0
Reward at iter 1882624: 500.0
Reward at iter 1882880: 500.0
Reward at iter 1883136: 500.0
Reward at iter 1883392: 500.0
Reward at iter 1883648: 500.0
Reward at iter 1883904: 500.0
Reward at iter 1884160: 500.0
Reward at iter 1884416: 500.0
Reward at iter 1884672: 500.0
Reward at iter 1884928: 500.0
Reward at iter 1885184: 500.0
Reward at iter 1885440: 500.0
Reward at iter 1885696: 500.0
Reward at iter 1885952: 500.0
Reward at iter 1886208: 500.0
Reward at iter 1886464: 500.0
Reward at iter 1886720: 500.0
Reward at iter 1886976: 500.0
Reward at iter 1887232: 500.0
Reward at iter 1887488: 500.0
Reward at iter 1887744: 500.0
Reward at iter 1888000: 500.0
Reward at iter 1888256: 500.0
Reward at iter 1888512: 500.0
Reward at iter 1888768: 500.0
Reward at iter 1889024: 500.0
Reward at iter 1889280: 500.0
Reward at iter 1889536: 500.0
Reward at iter 1889792: 500.0
Reward at iter 1890048: 500.0
Reward at iter 1890304: 500.0
Reward at iter 1890560: 500.0
Reward at iter 1890816: 500.0
Reward at iter 1891072: 500.0
Reward at iter 1891328: 500.0
Reward at iter 1891584: 500.0
Reward at iter 1891840: 500.0
Reward at iter 1892096: 500.0
Reward at iter 1892352: 500.0
Reward at iter 1892608: 500.0
Reward at iter 1892864: 500.0
Reward at iter 1893120: 500.0
Reward at iter 1893376: 500.0
Reward at iter 1893632: 500.0
Reward at iter 1893888: 500.0
Reward at iter 1894144: 500.0
Reward at iter 1894400: 500.0
Reward at iter 1894656: 500.0
Reward at iter 1894912: 500.0
Reward at iter 1895168: 500.0
Reward at iter 1895424: 500.0
Reward at iter 1895680: 500.0
Reward at iter 1895936: 500.0
Reward at iter 1896192: 500.0
Reward at iter 1896448: 500.0
Reward at iter 1896704: 500.0
Reward at iter 1896960: 500.0
Reward at iter 1897216: 500.0
Reward at iter 1897472: 500.0
Reward at iter 1897728: 500.0
Reward at iter 1897984: 500.0
Reward at iter 1898240: 500.0
Reward at iter 1898496: 500.0
Reward at iter 1898752: 500.0
Reward at iter 1899008: 500.0
Reward at iter 1899264: 500.0
Reward at iter 1899520: 500.0
Reward at iter 1899776: 500.0
Reward at iter 1900032: 500.0
Reward at iter 1900288: 500.0
Reward at iter 1900544: 500.0
Reward at iter 1900800: 500.0
Reward at iter 1901056: 500.0
Reward at iter 1901312: 500.0
Reward at iter 1901568: 500.0
Reward at iter 1901824: 500.0
Reward at iter 1902080: 500.0
Reward at iter 1902336: 500.0
Reward at iter 1902592: 500.0
Reward at iter 1902848: 500.0
Reward at iter 1903104: 500.0
Reward at iter 1903360: 500.0
Reward at iter 1903616: 500.0
Reward at iter 1903872: 500.0
Reward at iter 1904128: 500.0
Reward at iter 1904384: 500.0
Reward at iter 1904640: 500.0
Reward at iter 1904896: 500.0
Reward at iter 1905152: 500.0
Reward at iter 1905408: 500.0
Reward at iter 1905664: 500.0
Reward at iter 1905920: 500.0
Reward at iter 1906176: 500.0
Reward at iter 1906432: 500.0
Reward at iter 1906688: 500.0
Reward at iter 1906944: 500.0
Reward at iter 1907200: 500.0
Reward at iter 1907456: 500.0
Reward at iter 1907712: 500.0
Reward at iter 1907968: 500.0
Reward at iter 1908224: 500.0
Reward at iter 1908480: 500.0
Reward at iter 1908736: 500.0
Reward at iter 1908992: 500.0
Reward at iter 1909248: 500.0
Reward at iter 1909504: 500.0
Reward at iter 1909760: 500.0
Reward at iter 1910016: 500.0
Reward at iter 1910272: 500.0
Reward at iter 1910528: 500.0
Reward at iter 1910784: 500.0
Reward at iter 1911040: 500.0
Reward at iter 1911296: 500.0
Reward at iter 1911552: 500.0
Reward at iter 1911808: 500.0
Reward at iter 1912064: 500.0
Reward at iter 1912320: 500.0
Reward at iter 1912576: 500.0
Reward at iter 1912832: 500.0
Reward at iter 1913088: 500.0
Reward at iter 1913344: 500.0
Reward at iter 1913600: 500.0
Reward at iter 1913856: 500.0
Reward at iter 1914112: 500.0
Reward at iter 1914368: 500.0
Reward at iter 1914624: 500.0
Reward at iter 1914880: 500.0
Reward at iter 1915136: 500.0
Reward at iter 1915392: 500.0
Reward at iter 1915648: 500.0
Reward at iter 1915904: 500.0
Reward at iter 1916160: 500.0
Reward at iter 1916416: 500.0
Reward at iter 1916672: 500.0
Reward at iter 1916928: 500.0
Reward at iter 1917184: 500.0
Reward at iter 1917440: 500.0
Reward at iter 1917696: 500.0
Reward at iter 1917952: 500.0
Reward at iter 1918208: 500.0
Reward at iter 1918464: 500.0
Reward at iter 1918720: 500.0
Reward at iter 1918976: 500.0
Reward at iter 1919232: 500.0
Reward at iter 1919488: 500.0
Reward at iter 1919744: 500.0
Reward at iter 1920000: 500.0
Reward at iter 1920256: 500.0
Reward at iter 1920512: 500.0
Reward at iter 1920768: 500.0
Reward at iter 1921024: 500.0
Reward at iter 1921280: 500.0
Reward at iter 1921536: 500.0
Reward at iter 1921792: 500.0
Reward at iter 1922048: 500.0
Reward at iter 1922304: 500.0
Reward at iter 1922560: 500.0
Reward at iter 1922816: 500.0
Reward at iter 1923072: 500.0
Reward at iter 1923328: 500.0
Reward at iter 1923584: 500.0
Reward at iter 1923840: 500.0
Reward at iter 1924096: 500.0
Reward at iter 1924352: 500.0
Reward at iter 1924608: 500.0
Reward at iter 1924864: 500.0
Reward at iter 1925120: 500.0
Reward at iter 1925376: 500.0
Reward at iter 1925632: 500.0
Reward at iter 1925888: 500.0
Reward at iter 1926144: 500.0
Reward at iter 1926400: 500.0
Reward at iter 1926656: 500.0
Reward at iter 1926912: 500.0
Reward at iter 1927168: 500.0
Reward at iter 1927424: 500.0
Reward at iter 1927680: 500.0
Reward at iter 1927936: 500.0
Reward at iter 1928192: 500.0
Reward at iter 1928448: 500.0
Reward at iter 1928704: 500.0
Reward at iter 1928960: 500.0
Reward at iter 1929216: 500.0
Reward at iter 1929472: 500.0
Reward at iter 1929728: 500.0
Reward at iter 1929984: 500.0
Reward at iter 1930240: 500.0
Reward at iter 1930496: 500.0
Reward at iter 1930752: 500.0
Reward at iter 1931008: 500.0
Reward at iter 1931264: 500.0
Reward at iter 1931520: 500.0
Reward at iter 1931776: 500.0
Reward at iter 1932032: 500.0
Reward at iter 1932288: 500.0
Reward at iter 1932544: 500.0
Reward at iter 1932800: 500.0
Reward at iter 1933056: 500.0
Reward at iter 1933312: 500.0
Reward at iter 1933568: 500.0
Reward at iter 1933824: 500.0
Reward at iter 1934080: 500.0
Reward at iter 1934336: 500.0
Reward at iter 1934592: 500.0
Reward at iter 1934848: 500.0
Reward at iter 1935104: 500.0
Reward at iter 1935360: 500.0
Reward at iter 1935616: 500.0
Reward at iter 1935872: 500.0
Reward at iter 1936128: 500.0
Reward at iter 1936384: 500.0
Reward at iter 1936640: 500.0
Reward at iter 1936896: 500.0
Reward at iter 1937152: 500.0
Reward at iter 1937408: 500.0
Reward at iter 1937664: 500.0
Reward at iter 1937920: 500.0
Reward at iter 1938176: 500.0
Reward at iter 1938432: 500.0
Reward at iter 1938688: 500.0
Reward at iter 1938944: 500.0
Reward at iter 1939200: 500.0
Reward at iter 1939456: 500.0
Reward at iter 1939712: 500.0
Reward at iter 1939968: 500.0
Reward at iter 1940224: 500.0
Reward at iter 1940480: 500.0
Reward at iter 1940736: 500.0
Reward at iter 1940992: 500.0
Reward at iter 1941248: 500.0
Reward at iter 1941504: 500.0
Reward at iter 1941760: 500.0
Reward at iter 1942016: 500.0
Reward at iter 1942272: 500.0
Reward at iter 1942528: 500.0
Reward at iter 1942784: 500.0
Reward at iter 1943040: 500.0
Reward at iter 1943296: 500.0
Reward at iter 1943552: 500.0
Reward at iter 1943808: 500.0
Reward at iter 1944064: 500.0
Reward at iter 1944320: 500.0
Reward at iter 1944576: 500.0
Reward at iter 1944832: 500.0
Reward at iter 1945088: 500.0
Reward at iter 1945344: 500.0
Reward at iter 1945600: 500.0
Reward at iter 1945856: 500.0
Reward at iter 1946112: 500.0
Reward at iter 1946368: 500.0
Reward at iter 1946624: 500.0
Reward at iter 1946880: 500.0
Reward at iter 1947136: 500.0
Reward at iter 1947392: 500.0
Reward at iter 1947648: 500.0
Reward at iter 1947904: 500.0
Reward at iter 1948160: 500.0
Reward at iter 1948416: 500.0
Reward at iter 1948672: 500.0
Reward at iter 1948928: 500.0
Reward at iter 1949184: 500.0
Reward at iter 1949440: 500.0
Reward at iter 1949696: 500.0
Reward at iter 1949952: 500.0
Reward at iter 1950208: 500.0
Reward at iter 1950464: 500.0
Reward at iter 1950720: 500.0
Reward at iter 1950976: 500.0
Reward at iter 1951232: 500.0
Reward at iter 1951488: 500.0
Reward at iter 1951744: 500.0
Reward at iter 1952000: 500.0
Reward at iter 1952256: 500.0
Reward at iter 1952512: 500.0
Reward at iter 1952768: 500.0
Reward at iter 1953024: 500.0
Reward at iter 1953280: 500.0
Reward at iter 1953536: 500.0
Reward at iter 1953792: 500.0
Reward at iter 1954048: 500.0
Reward at iter 1954304: 500.0
Reward at iter 1954560: 500.0
Reward at iter 1954816: 500.0
Reward at iter 1955072: 500.0
Reward at iter 1955328: 500.0
Reward at iter 1955584: 500.0
Reward at iter 1955840: 500.0
Reward at iter 1956096: 500.0
Reward at iter 1956352: 500.0
Reward at iter 1956608: 500.0
Reward at iter 1956864: 500.0
Reward at iter 1957120: 500.0
Reward at iter 1957376: 500.0
Reward at iter 1957632: 500.0
Reward at iter 1957888: 500.0
Reward at iter 1958144: 500.0
Reward at iter 1958400: 500.0
Reward at iter 1958656: 500.0
Reward at iter 1958912: 500.0
Reward at iter 1959168: 500.0
Reward at iter 1959424: 500.0
Reward at iter 1959680: 500.0
Reward at iter 1959936: 500.0
Reward at iter 1960192: 500.0
Reward at iter 1960448: 500.0
Reward at iter 1960704: 500.0
Reward at iter 1960960: 500.0
Reward at iter 1961216: 500.0
Reward at iter 1961472: 500.0
Reward at iter 1961728: 500.0
Reward at iter 1961984: 500.0
Reward at iter 1962240: 500.0
Reward at iter 1962496: 500.0
Reward at iter 1962752: 500.0
Reward at iter 1963008: 500.0
Reward at iter 1963264: 500.0
Reward at iter 1963520: 500.0
Reward at iter 1963776: 500.0
Reward at iter 1964032: 500.0
Reward at iter 1964288: 500.0
