No devices were found
Reward at iter 476416: -200.0
Reward at iter 476672: -200.0
Reward at iter 476928: -200.0
Reward at iter 477184: -200.0
Reward at iter 477440: -200.0
Reward at iter 477696: -200.0
Reward at iter 477952: -200.0
Reward at iter 478208: -200.0
Reward at iter 478464: -200.0
Reward at iter 478720: -200.0
Reward at iter 478976: -200.0
Reward at iter 479232: -200.0
Reward at iter 479488: -200.0
Reward at iter 479744: -200.0
Reward at iter 480000: -200.0
Reward at iter 480256: -200.0
Reward at iter 480512: -200.0
Reward at iter 480768: -200.0
Reward at iter 481024: -200.0
Reward at iter 481280: -200.0
Reward at iter 481536: -200.0
Reward at iter 481792: -200.0
Reward at iter 482048: -200.0
Reward at iter 482304: -200.0
Reward at iter 482560: -200.0
Reward at iter 482816: -200.0
Reward at iter 483072: -200.0
Reward at iter 483328: -200.0
Reward at iter 483584: -200.0
Reward at iter 483840: -200.0
Reward at iter 484096: -200.0
Reward at iter 484352: -200.0
Reward at iter 484608: -200.0
Reward at iter 484864: -200.0
Reward at iter 485120: -200.0
Reward at iter 485376: -200.0
Reward at iter 485632: -200.0
Reward at iter 485888: -200.0
Reward at iter 486144: -200.0
Reward at iter 486400: -200.0
Reward at iter 486656: -200.0
Reward at iter 486912: -200.0
Reward at iter 487168: -200.0
Reward at iter 487424: -200.0
Reward at iter 487680: -200.0
Reward at iter 487936: -200.0
Reward at iter 488192: -200.0
Reward at iter 488448: -200.0
Reward at iter 488704: -200.0
Reward at iter 488960: -200.0
Reward at iter 489216: -200.0
Reward at iter 489472: -200.0
Reward at iter 489728: -200.0
Reward at iter 489984: -200.0
Reward at iter 490240: -200.0
Reward at iter 490496: -200.0
Reward at iter 490752: -200.0
Reward at iter 491008: -200.0
Reward at iter 491264: -200.0
Reward at iter 491520: -200.0
Reward at iter 491776: -200.0
Reward at iter 492032: -200.0
Reward at iter 492288: -200.0
Reward at iter 492544: -200.0
Reward at iter 492800: -200.0
Reward at iter 493056: -200.0
Reward at iter 493312: -200.0
Reward at iter 493568: -200.0
Reward at iter 493824: -200.0
Reward at iter 494080: -200.0
Reward at iter 494336: -200.0
Reward at iter 494592: -200.0
Reward at iter 494848: -200.0
Reward at iter 495104: -200.0
Reward at iter 495360: -200.0
Reward at iter 495616: -200.0
Reward at iter 495872: -200.0
Reward at iter 496128: -200.0
Reward at iter 496384: -200.0
Reward at iter 496640: -200.0
Reward at iter 496896: -200.0
Reward at iter 497152: -200.0
Reward at iter 497408: -200.0
Reward at iter 497664: -200.0
Reward at iter 497920: -200.0
Reward at iter 498176: -200.0
Reward at iter 498432: -200.0
Reward at iter 498688: -200.0
Reward at iter 498944: -200.0
Reward at iter 499200: -200.0
Reward at iter 499456: -200.0
Reward at iter 499712: -200.0
Reward at iter 499968: -200.0
Reward at iter 500224: -200.0
Reward at iter 500480: -200.0
Reward at iter 500736: -200.0
Reward at iter 500992: -200.0
Reward at iter 501248: -200.0
Reward at iter 501504: -200.0
Reward at iter 501760: -200.0
Reward at iter 502016: -200.0
Reward at iter 502272: -200.0
Reward at iter 502528: -200.0
Reward at iter 502784: -200.0
Reward at iter 503040: -200.0
Reward at iter 503296: -200.0
Reward at iter 503552: -200.0
Reward at iter 503808: -200.0
Reward at iter 504064: -200.0
Reward at iter 504320: -200.0
Reward at iter 504576: -200.0
Reward at iter 504832: -200.0
Reward at iter 505088: -200.0
Reward at iter 505344: -200.0
Reward at iter 505600: -200.0
Reward at iter 505856: -200.0
Reward at iter 506112: -200.0
Reward at iter 506368: -200.0
Reward at iter 506624: -200.0
Reward at iter 506880: -200.0
Reward at iter 507136: -200.0
Reward at iter 507392: -200.0
Reward at iter 507648: -200.0
Reward at iter 507904: -200.0
Reward at iter 508160: -200.0
Reward at iter 508416: -200.0
Reward at iter 508672: -200.0
Reward at iter 508928: -200.0
Reward at iter 509184: -200.0
Reward at iter 509440: -200.0
Reward at iter 509696: -200.0
Reward at iter 509952: -200.0
Reward at iter 510208: -200.0
Reward at iter 510464: -200.0
Reward at iter 510720: -200.0
Reward at iter 510976: -200.0
Reward at iter 511232: -200.0
Reward at iter 511488: -200.0
Reward at iter 511744: -200.0
Reward at iter 512000: -200.0
Reward at iter 512256: -200.0
Reward at iter 512512: -200.0
Reward at iter 512768: -200.0
Reward at iter 513024: -200.0
Reward at iter 513280: -200.0
Reward at iter 513536: -200.0
Reward at iter 513792: -200.0
Reward at iter 514048: -200.0
Reward at iter 514304: -200.0
Reward at iter 514560: -200.0
Reward at iter 514816: -200.0
Reward at iter 515072: -200.0
Reward at iter 515328: -200.0
Reward at iter 515584: -200.0
Reward at iter 515840: -200.0
Reward at iter 516096: -200.0
Reward at iter 516352: -200.0
Reward at iter 516608: -200.0
Reward at iter 516864: -200.0
Reward at iter 517120: -200.0
Reward at iter 517376: -200.0
Reward at iter 517632: -200.0
Reward at iter 517888: -200.0
Reward at iter 518144: -200.0
Reward at iter 518400: -200.0
Reward at iter 518656: -200.0
Reward at iter 518912: -200.0
Reward at iter 519168: -200.0
Reward at iter 519424: -200.0
Reward at iter 519680: -200.0
Reward at iter 519936: -200.0
Reward at iter 520192: -200.0
Reward at iter 520448: -200.0
Reward at iter 520704: -200.0
Reward at iter 520960: -200.0
Reward at iter 521216: -200.0
Reward at iter 521472: -200.0
Reward at iter 521728: -200.0
Reward at iter 521984: -200.0
Reward at iter 522240: -200.0
Reward at iter 522496: -200.0
Reward at iter 522752: -200.0
Reward at iter 523008: -200.0
Reward at iter 523264: -200.0
Reward at iter 523520: -200.0
Reward at iter 523776: -200.0
Reward at iter 524032: -200.0
Reward at iter 524288: -200.0
Reward at iter 524544: -200.0
Reward at iter 524800: -200.0
Reward at iter 525056: -200.0
Reward at iter 525312: -200.0
Reward at iter 525568: -200.0
Reward at iter 525824: -200.0
Reward at iter 526080: -200.0
Reward at iter 526336: -200.0
Reward at iter 526592: -200.0
Reward at iter 526848: -200.0
Reward at iter 527104: -200.0
Reward at iter 527360: -200.0
Reward at iter 527616: -200.0
Reward at iter 527872: -200.0
Reward at iter 528128: -200.0
Reward at iter 528384: -200.0
Reward at iter 528640: -200.0
Reward at iter 528896: -200.0
Reward at iter 529152: -200.0
Reward at iter 529408: -200.0
Reward at iter 529664: -200.0
Reward at iter 529920: -200.0
Reward at iter 530176: -200.0
Reward at iter 530432: -200.0
Reward at iter 530688: -200.0
Reward at iter 530944: -200.0
Reward at iter 531200: -200.0
Reward at iter 531456: -200.0
Reward at iter 531712: -200.0
Reward at iter 531968: -200.0
Reward at iter 532224: -200.0
Reward at iter 532480: -200.0
Reward at iter 532736: -200.0
Reward at iter 532992: -200.0
Reward at iter 533248: -200.0
Reward at iter 533504: -200.0
Reward at iter 533760: -200.0
Reward at iter 534016: -200.0
Reward at iter 534272: -200.0
Reward at iter 534528: -200.0
Reward at iter 534784: -200.0
Reward at iter 535040: -200.0
Reward at iter 535296: -200.0
Reward at iter 535552: -200.0
Reward at iter 535808: -200.0
Reward at iter 536064: -200.0
Reward at iter 536320: -200.0
Reward at iter 536576: -200.0
Reward at iter 536832: -200.0
Reward at iter 537088: -200.0
Reward at iter 537344: -200.0
Reward at iter 537600: -200.0
Reward at iter 537856: -200.0
Reward at iter 538112: -200.0
Reward at iter 538368: -200.0
Reward at iter 538624: -200.0
Reward at iter 538880: -200.0
Reward at iter 539136: -200.0
Reward at iter 539392: -200.0
Reward at iter 539648: -200.0
Reward at iter 539904: -200.0
Reward at iter 540160: -200.0
Reward at iter 540416: -200.0
Reward at iter 540672: -200.0
Reward at iter 540928: -200.0
Reward at iter 541184: -200.0
Reward at iter 541440: -200.0
Reward at iter 541696: -200.0
Reward at iter 541952: -200.0
Reward at iter 542208: -200.0
Reward at iter 542464: -200.0
Reward at iter 542720: -200.0
Reward at iter 542976: -200.0
Reward at iter 543232: -200.0
Reward at iter 543488: -200.0
Reward at iter 543744: -200.0
Reward at iter 544000: -200.0
Reward at iter 544256: -200.0
Reward at iter 544512: -200.0
Reward at iter 544768: -200.0
Reward at iter 545024: -200.0
Reward at iter 545280: -200.0
Reward at iter 545536: -200.0
Reward at iter 545792: -200.0
Reward at iter 546048: -200.0
Reward at iter 546304: -200.0
Reward at iter 546560: -200.0
Reward at iter 546816: -200.0
Reward at iter 547072: -200.0
Reward at iter 547328: -200.0
Reward at iter 547584: -200.0
Reward at iter 547840: -200.0
Reward at iter 548096: -200.0
Reward at iter 548352: -200.0
Reward at iter 548608: -200.0
Reward at iter 548864: -200.0
Reward at iter 549120: -200.0
Reward at iter 549376: -200.0
Reward at iter 549632: -200.0
Reward at iter 549888: -200.0
Reward at iter 550144: -200.0
Reward at iter 550400: -200.0
Reward at iter 550656: -200.0
Reward at iter 550912: -200.0
Reward at iter 551168: -200.0
Reward at iter 551424: -200.0
Reward at iter 551680: -200.0
Reward at iter 551936: -200.0
Reward at iter 552192: -200.0
Reward at iter 552448: -200.0
Reward at iter 552704: -200.0
Reward at iter 552960: -200.0
Reward at iter 553216: -200.0
Reward at iter 553472: -200.0
Reward at iter 553728: -200.0
Reward at iter 553984: -200.0
Reward at iter 554240: -200.0
Reward at iter 554496: -200.0
Reward at iter 554752: -200.0
Reward at iter 555008: -200.0
Reward at iter 555264: -200.0
Reward at iter 555520: -200.0
Reward at iter 555776: -200.0
Reward at iter 556032: -200.0
Reward at iter 556288: -200.0
Reward at iter 556544: -200.0
Reward at iter 556800: -200.0
Reward at iter 557056: -200.0
Reward at iter 557312: -200.0
Reward at iter 557568: -200.0
Reward at iter 557824: -200.0
Reward at iter 558080: -200.0
Reward at iter 558336: -200.0
Reward at iter 558592: -200.0
Reward at iter 558848: -200.0
Reward at iter 559104: -200.0
Reward at iter 559360: -200.0
Reward at iter 559616: -200.0
Reward at iter 559872: -200.0
Reward at iter 560128: -200.0
Reward at iter 560384: -200.0
Reward at iter 560640: -200.0
Reward at iter 560896: -200.0
Reward at iter 561152: -200.0
Reward at iter 561408: -200.0
Reward at iter 561664: -200.0
Reward at iter 561920: -200.0
Reward at iter 562176: -200.0
Reward at iter 562432: -200.0
Reward at iter 562688: -200.0
Reward at iter 562944: -200.0
Reward at iter 563200: -200.0
Reward at iter 563456: -200.0
Reward at iter 563712: -200.0
Reward at iter 563968: -200.0
Reward at iter 564224: -200.0
Reward at iter 564480: -200.0
Reward at iter 564736: -200.0
Reward at iter 564992: -200.0
Reward at iter 565248: -200.0
Reward at iter 565504: -200.0
Reward at iter 565760: -200.0
Reward at iter 566016: -200.0
Reward at iter 566272: -200.0
Reward at iter 566528: -200.0
Reward at iter 566784: -200.0
Reward at iter 567040: -200.0
Reward at iter 567296: -200.0
Reward at iter 567552: -200.0
Reward at iter 567808: -200.0
Reward at iter 568064: -200.0
Reward at iter 568320: -200.0
Reward at iter 568576: -200.0
Reward at iter 568832: -200.0
Reward at iter 569088: -200.0
Reward at iter 569344: -200.0
Reward at iter 569600: -200.0
Reward at iter 569856: -200.0
Reward at iter 570112: -200.0
Reward at iter 570368: -200.0
Reward at iter 570624: -200.0
Reward at iter 570880: -200.0
Reward at iter 571136: -200.0
Reward at iter 571392: -200.0
Reward at iter 571648: -200.0
Reward at iter 571904: -200.0
Reward at iter 572160: -200.0
Reward at iter 572416: -200.0
Reward at iter 572672: -200.0
Reward at iter 572928: -200.0
Reward at iter 573184: -200.0
Reward at iter 573440: -200.0
Reward at iter 573696: -200.0
Reward at iter 573952: -200.0
Reward at iter 574208: -200.0
Reward at iter 574464: -200.0
Reward at iter 574720: -200.0
Reward at iter 574976: -200.0
Reward at iter 575232: -200.0
Reward at iter 575488: -200.0
Reward at iter 575744: -200.0
Reward at iter 576000: -200.0
Reward at iter 576256: -200.0
Reward at iter 576512: -200.0
Reward at iter 576768: -200.0
Reward at iter 577024: -200.0
Reward at iter 577280: -200.0
Reward at iter 577536: -200.0
Reward at iter 577792: -200.0
Reward at iter 578048: -200.0
Reward at iter 578304: -200.0
Reward at iter 578560: -200.0
Reward at iter 578816: -200.0
Reward at iter 579072: -200.0
Reward at iter 579328: -200.0
Reward at iter 579584: -200.0
Reward at iter 579840: -200.0
Reward at iter 580096: -200.0
Reward at iter 580352: -200.0
Reward at iter 580608: -200.0
Reward at iter 580864: -200.0
Reward at iter 581120: -200.0
Reward at iter 581376: -200.0
Reward at iter 581632: -200.0
Reward at iter 581888: -200.0
Reward at iter 582144: -200.0
Reward at iter 582400: -200.0
Reward at iter 582656: -200.0
Reward at iter 582912: -200.0
Reward at iter 583168: -200.0
Reward at iter 583424: -200.0
Reward at iter 583680: -200.0
Reward at iter 583936: -200.0
Reward at iter 584192: -200.0
Reward at iter 584448: -200.0
Reward at iter 584704: -200.0
Reward at iter 584960: -200.0
Reward at iter 585216: -200.0
Reward at iter 585472: -200.0
Reward at iter 585728: -200.0
Reward at iter 585984: -200.0
Reward at iter 586240: -200.0
Reward at iter 586496: -200.0
Reward at iter 586752: -200.0
Reward at iter 587008: -200.0
Reward at iter 587264: -200.0
Reward at iter 587520: -200.0
Reward at iter 587776: -200.0
Reward at iter 588032: -200.0
Reward at iter 588288: -200.0
Reward at iter 588544: -200.0
Reward at iter 588800: -200.0
Reward at iter 589056: -200.0
Reward at iter 589312: -200.0
Reward at iter 589568: -200.0
Reward at iter 589824: -200.0
Reward at iter 590080: -200.0
Reward at iter 590336: -200.0
Reward at iter 590592: -200.0
Reward at iter 590848: -200.0
Reward at iter 591104: -200.0
Reward at iter 591360: -200.0
Reward at iter 591616: -200.0
Reward at iter 591872: -200.0
Reward at iter 592128: -200.0
Reward at iter 592384: -200.0
Reward at iter 592640: -200.0
Reward at iter 592896: -200.0
Reward at iter 593152: -200.0
Reward at iter 593408: -200.0
Reward at iter 593664: -200.0
Reward at iter 593920: -200.0
Reward at iter 594176: -200.0
Reward at iter 594432: -200.0
Reward at iter 594688: -200.0
Reward at iter 594944: -200.0
Reward at iter 595200: -200.0
Reward at iter 595456: -200.0
Reward at iter 595712: -200.0
Reward at iter 595968: -200.0
Reward at iter 596224: -200.0
Reward at iter 596480: -200.0
Reward at iter 596736: -200.0
Reward at iter 596992: -200.0
Reward at iter 597248: -200.0
Reward at iter 597504: -200.0
Reward at iter 597760: -200.0
Reward at iter 598016: -200.0
Reward at iter 598272: -200.0
Reward at iter 598528: -200.0
Reward at iter 598784: -200.0
Reward at iter 599040: -200.0
Reward at iter 599296: -200.0
Reward at iter 599552: -200.0
Reward at iter 599808: -200.0
Reward at iter 600064: -200.0
Reward at iter 600320: -200.0
Reward at iter 600576: -200.0
Reward at iter 600832: -200.0
Reward at iter 601088: -200.0
Reward at iter 601344: -200.0
Reward at iter 601600: -200.0
Reward at iter 601856: -200.0
Reward at iter 602112: -200.0
Reward at iter 602368: -200.0
Reward at iter 602624: -200.0
Reward at iter 602880: -200.0
Reward at iter 603136: -200.0
Reward at iter 603392: -200.0
Reward at iter 603648: -200.0
Reward at iter 603904: -200.0
Reward at iter 604160: -200.0
Reward at iter 604416: -200.0
Reward at iter 604672: -200.0
Reward at iter 604928: -200.0
Reward at iter 605184: -200.0
Reward at iter 605440: -200.0
Reward at iter 605696: -200.0
Reward at iter 605952: -200.0
Reward at iter 606208: -200.0
Reward at iter 606464: -200.0
Reward at iter 606720: -200.0
Reward at iter 606976: -200.0
Reward at iter 607232: -200.0
Reward at iter 607488: -200.0
Reward at iter 607744: -200.0
Reward at iter 608000: -200.0
Reward at iter 608256: -200.0
Reward at iter 608512: -200.0
Reward at iter 608768: -200.0
Reward at iter 609024: -200.0
Reward at iter 609280: -200.0
Reward at iter 609536: -200.0
Reward at iter 609792: -200.0
Reward at iter 610048: -200.0
Reward at iter 610304: -200.0
Reward at iter 610560: -200.0
Reward at iter 610816: -200.0
Reward at iter 611072: -200.0
Reward at iter 611328: -200.0
Reward at iter 611584: -200.0
Reward at iter 611840: -200.0
Reward at iter 612096: -200.0
Reward at iter 612352: -200.0
Reward at iter 612608: -200.0
Reward at iter 612864: -200.0
Reward at iter 613120: -200.0
Reward at iter 613376: -200.0
Reward at iter 613632: -200.0
Reward at iter 613888: -200.0
Reward at iter 614144: -200.0
Reward at iter 614400: -200.0
Reward at iter 614656: -200.0
Reward at iter 614912: -200.0
Reward at iter 615168: -200.0
Reward at iter 615424: -200.0
Reward at iter 615680: -200.0
Reward at iter 615936: -200.0
Reward at iter 616192: -200.0
Reward at iter 616448: -200.0
Reward at iter 616704: -200.0
Reward at iter 616960: -200.0
Reward at iter 617216: -200.0
Reward at iter 617472: -200.0
Reward at iter 617728: -200.0
Reward at iter 617984: -200.0
Reward at iter 618240: -200.0
Reward at iter 618496: -200.0
Reward at iter 618752: -200.0
Reward at iter 619008: -200.0
Reward at iter 619264: -200.0
Reward at iter 619520: -200.0
Reward at iter 619776: -200.0
Reward at iter 620032: -200.0
Reward at iter 620288: -200.0
Reward at iter 620544: -200.0
Reward at iter 620800: -200.0
Reward at iter 621056: -200.0
Reward at iter 621312: -200.0
Reward at iter 621568: -200.0
Reward at iter 621824: -200.0
Reward at iter 622080: -200.0
Reward at iter 622336: -200.0
Reward at iter 622592: -200.0
Reward at iter 622848: -200.0
Reward at iter 623104: -200.0
Reward at iter 623360: -200.0
Reward at iter 623616: -200.0
Reward at iter 623872: -200.0
Reward at iter 624128: -200.0
Reward at iter 624384: -200.0
Reward at iter 624640: -200.0
Reward at iter 624896: -200.0
Reward at iter 625152: -200.0
Reward at iter 625408: -200.0
Reward at iter 625664: -200.0
Reward at iter 625920: -200.0
Reward at iter 626176: -200.0
Reward at iter 626432: -200.0
Reward at iter 626688: -200.0
Reward at iter 626944: -200.0
Reward at iter 627200: -200.0
Reward at iter 627456: -200.0
Reward at iter 627712: -200.0
Reward at iter 627968: -200.0
Reward at iter 628224: -200.0
Reward at iter 628480: -200.0
Reward at iter 628736: -200.0
Reward at iter 628992: -200.0
Reward at iter 629248: -200.0
Reward at iter 629504: -200.0
Reward at iter 629760: -200.0
Reward at iter 630016: -200.0
Reward at iter 630272: -200.0
Reward at iter 630528: -200.0
Reward at iter 630784: -200.0
Reward at iter 631040: -200.0
Reward at iter 631296: -200.0
Reward at iter 631552: -200.0
Reward at iter 631808: -200.0
Reward at iter 632064: -200.0
Reward at iter 632320: -200.0
Reward at iter 632576: -200.0
Reward at iter 632832: -200.0
Reward at iter 633088: -200.0
Reward at iter 633344: -200.0
Reward at iter 633600: -200.0
Reward at iter 633856: -200.0
Reward at iter 634112: -200.0
Reward at iter 634368: -200.0
Reward at iter 634624: -200.0
Reward at iter 634880: -200.0
Reward at iter 635136: -200.0
Reward at iter 635392: -200.0
Reward at iter 635648: -200.0
Reward at iter 635904: -200.0
Reward at iter 636160: -200.0
Reward at iter 636416: -200.0
Reward at iter 636672: -200.0
Reward at iter 636928: -200.0
Reward at iter 637184: -200.0
Reward at iter 637440: -200.0
Reward at iter 637696: -200.0
Reward at iter 637952: -200.0
Reward at iter 638208: -200.0
Reward at iter 638464: -200.0
Reward at iter 638720: -200.0
Reward at iter 638976: -200.0
Reward at iter 639232: -200.0
Reward at iter 639488: -200.0
Reward at iter 639744: -200.0
Reward at iter 640000: -200.0
Reward at iter 640256: -200.0
Reward at iter 640512: -200.0
Reward at iter 640768: -200.0
Reward at iter 641024: -200.0
Reward at iter 641280: -200.0
Reward at iter 641536: -200.0
Reward at iter 641792: -200.0
Reward at iter 642048: -200.0
Reward at iter 642304: -200.0
Reward at iter 642560: -200.0
Reward at iter 642816: -200.0
Reward at iter 643072: -200.0
Reward at iter 643328: -200.0
Reward at iter 643584: -200.0
Reward at iter 643840: -200.0
Reward at iter 644096: -200.0
Reward at iter 644352: -200.0
Reward at iter 644608: -200.0
Reward at iter 644864: -200.0
Reward at iter 645120: -200.0
Reward at iter 645376: -200.0
Reward at iter 645632: -200.0
Reward at iter 645888: -200.0
Reward at iter 646144: -200.0
Reward at iter 646400: -200.0
Reward at iter 646656: -200.0
Reward at iter 646912: -200.0
Reward at iter 647168: -200.0
Reward at iter 647424: -200.0
Reward at iter 647680: -200.0
Reward at iter 647936: -200.0
Reward at iter 648192: -200.0
Reward at iter 648448: -200.0
Reward at iter 648704: -200.0
Reward at iter 648960: -200.0
Reward at iter 649216: -200.0
Reward at iter 649472: -200.0
Reward at iter 649728: -200.0
Reward at iter 649984: -200.0
Reward at iter 650240: -200.0
Reward at iter 650496: -200.0
Reward at iter 650752: -200.0
Reward at iter 651008: -200.0
Reward at iter 651264: -200.0
Reward at iter 651520: -200.0
Reward at iter 651776: -200.0
Reward at iter 652032: -200.0
Reward at iter 652288: -200.0
Reward at iter 652544: -200.0
Reward at iter 652800: -200.0
Reward at iter 653056: -200.0
Reward at iter 653312: -200.0
Reward at iter 653568: -200.0
Reward at iter 653824: -200.0
Reward at iter 654080: -200.0
Reward at iter 654336: -200.0
Reward at iter 654592: -200.0
Reward at iter 654848: -200.0
Reward at iter 655104: -200.0
Reward at iter 655360: -200.0
Reward at iter 655616: -200.0
Reward at iter 655872: -200.0
Reward at iter 656128: -200.0
Reward at iter 656384: -200.0
Reward at iter 656640: -200.0
Reward at iter 656896: -200.0
Reward at iter 657152: -200.0
Reward at iter 657408: -200.0
Reward at iter 657664: -200.0
Reward at iter 657920: -200.0
Reward at iter 658176: -200.0
Reward at iter 658432: -200.0
Reward at iter 658688: -200.0
Reward at iter 658944: -200.0
Reward at iter 659200: -200.0
Reward at iter 659456: -200.0
Reward at iter 659712: -200.0
Reward at iter 659968: -200.0
Reward at iter 660224: -200.0
Reward at iter 660480: -200.0
Reward at iter 660736: -200.0
Reward at iter 660992: -200.0
Reward at iter 661248: -200.0
Reward at iter 661504: -200.0
Reward at iter 661760: -200.0
Reward at iter 662016: -200.0
Reward at iter 662272: -200.0
Reward at iter 662528: -200.0
Reward at iter 662784: -200.0
Reward at iter 663040: -200.0
Reward at iter 663296: -200.0
Reward at iter 663552: -200.0
Reward at iter 663808: -200.0
Reward at iter 664064: -200.0
Reward at iter 664320: -200.0
Reward at iter 664576: -200.0
Reward at iter 664832: -200.0
Reward at iter 665088: -200.0
Reward at iter 665344: -200.0
Reward at iter 665600: -200.0
Reward at iter 665856: -200.0
Reward at iter 666112: -200.0
Reward at iter 666368: -200.0
Reward at iter 666624: -200.0
Reward at iter 666880: -200.0
Reward at iter 667136: -200.0
Reward at iter 667392: -200.0
Reward at iter 667648: -200.0
Reward at iter 667904: -200.0
Reward at iter 668160: -200.0
Reward at iter 668416: -200.0
Reward at iter 668672: -200.0
Reward at iter 668928: -200.0
Reward at iter 669184: -200.0
Reward at iter 669440: -200.0
Reward at iter 669696: -200.0
Reward at iter 669952: -200.0
Reward at iter 670208: -200.0
Reward at iter 670464: -200.0
Reward at iter 670720: -200.0
Reward at iter 670976: -200.0
Reward at iter 671232: -200.0
Reward at iter 671488: -200.0
Reward at iter 671744: -200.0
Reward at iter 672000: -200.0
Reward at iter 672256: -200.0
Reward at iter 672512: -200.0
Reward at iter 672768: -200.0
Reward at iter 673024: -200.0
Reward at iter 673280: -200.0
Reward at iter 673536: -200.0
Reward at iter 673792: -200.0
Reward at iter 674048: -200.0
Reward at iter 674304: -200.0
Reward at iter 674560: -200.0
Reward at iter 674816: -200.0
Reward at iter 675072: -200.0
Reward at iter 675328: -200.0
Reward at iter 675584: -200.0
Reward at iter 675840: -200.0
Reward at iter 676096: -200.0
Reward at iter 676352: -200.0
Reward at iter 676608: -200.0
Reward at iter 676864: -200.0
Reward at iter 677120: -200.0
Reward at iter 677376: -200.0
Reward at iter 677632: -200.0
Reward at iter 677888: -200.0
Reward at iter 678144: -200.0
Reward at iter 678400: -200.0
Reward at iter 678656: -200.0
Reward at iter 678912: -200.0
Reward at iter 679168: -200.0
Reward at iter 679424: -200.0
Reward at iter 679680: -200.0
Reward at iter 679936: -200.0
Reward at iter 680192: -200.0
Reward at iter 680448: -200.0
Reward at iter 680704: -200.0
Reward at iter 680960: -200.0
Reward at iter 681216: -200.0
Reward at iter 681472: -200.0
Reward at iter 681728: -200.0
Reward at iter 681984: -200.0
Reward at iter 682240: -200.0
Reward at iter 682496: -200.0
Reward at iter 682752: -200.0
Reward at iter 683008: -200.0
Reward at iter 683264: -200.0
Reward at iter 683520: -200.0
Reward at iter 683776: -200.0
Reward at iter 684032: -200.0
Reward at iter 684288: -200.0
Reward at iter 684544: -200.0
Reward at iter 684800: -200.0
Reward at iter 685056: -200.0
Reward at iter 685312: -200.0
Reward at iter 685568: -200.0
Reward at iter 685824: -200.0
Reward at iter 686080: -200.0
Reward at iter 686336: -200.0
Reward at iter 686592: -200.0
Reward at iter 686848: -200.0
Reward at iter 687104: -200.0
Reward at iter 687360: -200.0
Reward at iter 687616: -200.0
Reward at iter 687872: -200.0
Reward at iter 688128: -200.0
Reward at iter 688384: -200.0
Reward at iter 688640: -200.0
Reward at iter 688896: -200.0
Reward at iter 689152: -200.0
Reward at iter 689408: -200.0
Reward at iter 689664: -200.0
Reward at iter 689920: -200.0
Reward at iter 690176: -200.0
Reward at iter 690432: -200.0
Reward at iter 690688: -200.0
Reward at iter 690944: -200.0
Reward at iter 691200: -200.0
Reward at iter 691456: -200.0
Reward at iter 691712: -200.0
Reward at iter 691968: -200.0
Reward at iter 692224: -200.0
Reward at iter 692480: -200.0
Reward at iter 692736: -200.0
Reward at iter 692992: -200.0
Reward at iter 693248: -200.0
Reward at iter 693504: -200.0
Reward at iter 693760: -200.0
Reward at iter 694016: -200.0
Reward at iter 694272: -200.0
Reward at iter 694528: -200.0
Reward at iter 694784: -200.0
Reward at iter 695040: -200.0
Reward at iter 695296: -200.0
Reward at iter 695552: -200.0
Reward at iter 695808: -200.0
Reward at iter 696064: -200.0
Reward at iter 696320: -200.0
Reward at iter 696576: -200.0
Reward at iter 696832: -200.0
Reward at iter 697088: -200.0
Reward at iter 697344: -200.0
Reward at iter 697600: -200.0
Reward at iter 697856: -200.0
Reward at iter 698112: -200.0
Reward at iter 698368: -200.0
Reward at iter 698624: -200.0
Reward at iter 698880: -200.0
Reward at iter 699136: -200.0
Reward at iter 699392: -200.0
Reward at iter 699648: -200.0
Reward at iter 699904: -200.0
Reward at iter 700160: -200.0
Reward at iter 700416: -200.0
Reward at iter 700672: -200.0
Reward at iter 700928: -200.0
Reward at iter 701184: -200.0
Reward at iter 701440: -200.0
Reward at iter 701696: -200.0
Reward at iter 701952: -200.0
Reward at iter 702208: -200.0
Reward at iter 702464: -200.0
Reward at iter 702720: -200.0
Reward at iter 702976: -200.0
Reward at iter 703232: -200.0
Reward at iter 703488: -200.0
Reward at iter 703744: -200.0
Reward at iter 704000: -200.0
Reward at iter 704256: -200.0
Reward at iter 704512: -200.0
Reward at iter 704768: -200.0
Reward at iter 705024: -200.0
Reward at iter 705280: -200.0
Reward at iter 705536: -200.0
Reward at iter 705792: -200.0
Reward at iter 706048: -200.0
Reward at iter 706304: -200.0
Reward at iter 706560: -200.0
Reward at iter 706816: -200.0
Reward at iter 707072: -200.0
Reward at iter 707328: -200.0
Reward at iter 707584: -200.0
Reward at iter 707840: -200.0
Reward at iter 708096: -200.0
Reward at iter 708352: -200.0
Reward at iter 708608: -200.0
Reward at iter 708864: -200.0
Reward at iter 709120: -200.0
Reward at iter 709376: -200.0
Reward at iter 709632: -200.0
Reward at iter 709888: -200.0
Reward at iter 710144: -200.0
Reward at iter 710400: -200.0
Reward at iter 710656: -200.0
Reward at iter 710912: -200.0
Reward at iter 711168: -200.0
Reward at iter 711424: -200.0
Reward at iter 711680: -200.0
Reward at iter 711936: -200.0
Reward at iter 712192: -200.0
Reward at iter 712448: -200.0
Reward at iter 712704: -200.0
Reward at iter 712960: -200.0
Reward at iter 713216: -200.0
Reward at iter 713472: -200.0
Reward at iter 713728: -200.0
Reward at iter 713984: -200.0
Reward at iter 714240: -200.0
Reward at iter 714496: -200.0
Reward at iter 714752: -200.0
