No devices were found
Environment created
Box(-1.0, 1.0, (8,), float32) Box(-inf, inf, (105,), float64)
Loading Initial saved model
Model loaded
Starting evaluation
5000
---------------------------------
Searching empty space policies
(10, 11472)
(210, 11472)
(210, 11472)
avg return on 5 trajectories of agent190: 2046.4434414
avg return on 5 trajectories of agent191: 1854.3042196000001
avg return on 5 trajectories of agent192: 1603.9348858
avg return on 5 trajectories of agent193: 2137.3574670000003
avg return on 5 trajectories of agent194: 1238.0845566
avg return on 5 trajectories of agent195: 1717.4258374
avg return on 5 trajectories of agent196: 1788.4785718000003
avg return on 5 trajectories of agent197: 1398.7967572
avg return on 5 trajectories of agent198: 1490.0833934
avg return on 5 trajectories of agent199: 1561.5344628
avg return on 5 trajectories of agent200: 1649.0225429999998
avg return on 5 trajectories of agent201: 1472.9239942
avg return on 5 trajectories of agent202: 1485.4028164000001
avg return on 5 trajectories of agent203: 1353.2667006
avg return on 5 trajectories of agent204: 1341.9636612
avg return on 5 trajectories of agent205: 1121.9706012000001
avg return on 5 trajectories of agent206: 1184.1009636
avg return on 5 trajectories of agent207: 1184.9564966000003
avg return on 5 trajectories of agent208: 1135.9717802000002
avg return on 5 trajectories of agent209: 946.8051625999999
Pearson correlation coefficient: -0.7427513243128928
Spearman correlation coefficient: -0.766345203810906
the best agent: 84, avg policy: 2242.108171
5035
---------------------------------
Searching empty space policies
(10, 11472)
(210, 11472)
(210, 11472)
Average distance of agents to nearest neighbors: 0.015051080499779684
avg return on 5 trajectories of agent0: 1631.3821784
avg return on 5 trajectories of agent1: 1792.1280402
avg return on 5 trajectories of agent2: 2130.1311149999997
avg return on 5 trajectories of agent3: 1928.8393695999998
avg return on 5 trajectories of agent4: 1805.0459744
avg return on 5 trajectories of agent5: 1904.4647582000002
avg return on 5 trajectories of agent6: 2007.2749428
avg return on 5 trajectories of agent7: 1777.5207613999999
avg return on 5 trajectories of agent8: 1842.3094292
avg return on 5 trajectories of agent9: 1758.9701276
avg return on 5 trajectories of agent10: 1801.8256246
avg return on 5 trajectories of agent11: 1888.9692624
avg return on 5 trajectories of agent12: 1630.4564426
avg return on 5 trajectories of agent13: 1621.7171166
avg return on 5 trajectories of agent14: 1492.1687386
avg return on 5 trajectories of agent15: 1767.2947282
avg return on 5 trajectories of agent16: 1596.7428116
avg return on 5 trajectories of agent17: 1619.2195234
avg return on 5 trajectories of agent18: 1619.6882264
avg return on 5 trajectories of agent19: 1525.2962962000001
avg return on 5 trajectories of agent20: 1282.3939642
avg return on 5 trajectories of agent21: 1938.4774568
avg return on 5 trajectories of agent22: 2232.3376418000003
avg return on 5 trajectories of agent23: 1962.2200791999999
avg return on 5 trajectories of agent24: 1768.0646048000003
avg return on 5 trajectories of agent25: 1722.2015376
avg return on 5 trajectories of agent26: 1859.0364546
avg return on 5 trajectories of agent27: 1568.74211
avg return on 5 trajectories of agent28: 1847.3167612000002
avg return on 5 trajectories of agent29: 1833.502792
avg return on 5 trajectories of agent30: 1838.1103351999998
avg return on 5 trajectories of agent31: 1954.2484814000004
avg return on 5 trajectories of agent32: 1769.2261341999997
avg return on 5 trajectories of agent33: 1747.7319287999999
avg return on 5 trajectories of agent34: 1847.668506
avg return on 5 trajectories of agent35: 1843.5845706
avg return on 5 trajectories of agent36: 1428.9907607999999
avg return on 5 trajectories of agent37: 1466.5658252
avg return on 5 trajectories of agent38: 1278.8666296
avg return on 5 trajectories of agent39: 859.1898278000001
avg return on 5 trajectories of agent40: 1355.3969724
avg return on 5 trajectories of agent41: 1265.6124616000002
avg return on 5 trajectories of agent42: 1761.7436136000003
avg return on 5 trajectories of agent43: 1121.898508
avg return on 5 trajectories of agent44: 2134.897086
avg return on 5 trajectories of agent45: 1787.85148
avg return on 5 trajectories of agent46: 1756.0392348
avg return on 5 trajectories of agent47: 1722.6875162000001
avg return on 5 trajectories of agent48: 1658.2344422
avg return on 5 trajectories of agent49: 1670.973545
avg return on 5 trajectories of agent50: 1634.1436618
avg return on 5 trajectories of agent51: 1481.9180321999997
avg return on 5 trajectories of agent52: 1533.6170686
avg return on 5 trajectories of agent53: 1521.2274464
avg return on 5 trajectories of agent54: 1226.4885416000002
avg return on 5 trajectories of agent55: 1335.9642478
avg return on 5 trajectories of agent56: 1333.527391
avg return on 5 trajectories of agent57: 1255.8830376
avg return on 5 trajectories of agent58: 1240.1689377999999
avg return on 5 trajectories of agent59: 1275.4670397999998
avg return on 5 trajectories of agent60: 1064.6429481999999
avg return on 5 trajectories of agent61: 1026.6695992
avg return on 5 trajectories of agent62: 987.2372908000001
avg return on 5 trajectories of agent63: 1780.3149485999998
avg return on 5 trajectories of agent64: 1958.3776871999999
avg return on 5 trajectories of agent65: 1925.997747
avg return on 5 trajectories of agent66: 2149.5745592
avg return on 5 trajectories of agent67: 2091.460182
avg return on 5 trajectories of agent68: 1956.7769605999997
avg return on 5 trajectories of agent69: 1958.7173122
avg return on 5 trajectories of agent70: 1836.3940137999998
avg return on 5 trajectories of agent71: 1615.2896624
avg return on 5 trajectories of agent72: 1408.2073336
avg return on 5 trajectories of agent73: 1853.7635746
avg return on 5 trajectories of agent74: 1400.4029397999998
avg return on 5 trajectories of agent75: 1768.1128219999998
avg return on 5 trajectories of agent76: 1431.0774508
avg return on 5 trajectories of agent77: 1326.3069648
avg return on 5 trajectories of agent78: 1690.3628649999998
avg return on 5 trajectories of agent79: 1608.7124798
avg return on 5 trajectories of agent80: 1487.8155470000002
avg return on 5 trajectories of agent81: 1479.7344497999998
avg return on 5 trajectories of agent82: 1174.8445224
avg return on 5 trajectories of agent83: 1609.7732220000003
avg return on 5 trajectories of agent84: 2240.12255
avg return on 5 trajectories of agent85: 1681.0872342000002
avg return on 5 trajectories of agent86: 1397.1799065999999
avg return on 5 trajectories of agent87: 1506.4816662
avg return on 5 trajectories of agent88: 1863.5220904000003
avg return on 5 trajectories of agent89: 1415.3291688000002
avg return on 5 trajectories of agent90: 2121.3073766
avg return on 5 trajectories of agent91: 2001.1501632
avg return on 5 trajectories of agent92: 1599.7010719999998
avg return on 5 trajectories of agent93: 1145.2064996000001
avg return on 5 trajectories of agent94: 1463.7875741999999
avg return on 5 trajectories of agent95: 1343.4841048
avg return on 5 trajectories of agent96: 1226.0397188000002
avg return on 5 trajectories of agent97: 1498.2153598
avg return on 5 trajectories of agent98: 975.6524602
avg return on 5 trajectories of agent99: 1140.5470336
avg return on 5 trajectories of agent100: 1182.8451587999998
avg return on 5 trajectories of agent101: 1281.5495388
avg return on 5 trajectories of agent102: 1401.2208626
avg return on 5 trajectories of agent103: 713.6477856
avg return on 5 trajectories of agent104: 686.7997038000001
avg return on 5 trajectories of agent105: 2049.8419092
avg return on 5 trajectories of agent106: 1568.3393394
avg return on 5 trajectories of agent107: 1241.263083
avg return on 5 trajectories of agent108: 1876.4834684000002
avg return on 5 trajectories of agent109: 1543.6900302
avg return on 5 trajectories of agent110: 898.2867282
avg return on 5 trajectories of agent111: 1080.2483688
avg return on 5 trajectories of agent112: 1148.805573
avg return on 5 trajectories of agent113: 932.2082485999999
avg return on 5 trajectories of agent114: 1236.8142870000001
avg return on 5 trajectories of agent115: 1169.704073
avg return on 5 trajectories of agent116: 1210.1980402000002
avg return on 5 trajectories of agent117: 1143.4637848
avg return on 5 trajectories of agent118: 785.2240954000001
avg return on 5 trajectories of agent119: 874.6743558000001
avg return on 5 trajectories of agent120: 895.2047044000001
avg return on 5 trajectories of agent121: 1149.671073
avg return on 5 trajectories of agent122: 929.8003902
avg return on 5 trajectories of agent123: 1117.2183214
avg return on 5 trajectories of agent124: 515.200368
avg return on 5 trajectories of agent125: 952.7040602
avg return on 5 trajectories of agent126: 2040.3259385999997
avg return on 5 trajectories of agent127: 2178.187118
avg return on 5 trajectories of agent128: 1914.3192896
avg return on 5 trajectories of agent129: 1324.4817678
avg return on 5 trajectories of agent130: 1934.1929156
avg return on 5 trajectories of agent131: 1005.8594708
avg return on 5 trajectories of agent132: 1456.6940658
avg return on 5 trajectories of agent133: 1256.9659364
avg return on 5 trajectories of agent134: 711.0844094
avg return on 5 trajectories of agent135: 971.7836758
avg return on 5 trajectories of agent136: 869.6599689999999
avg return on 5 trajectories of agent137: 829.8855922
avg return on 5 trajectories of agent138: 728.983888
avg return on 5 trajectories of agent139: 1238.862837
avg return on 5 trajectories of agent140: 969.0619674
avg return on 5 trajectories of agent141: 920.6441546
avg return on 5 trajectories of agent142: 659.886391
avg return on 5 trajectories of agent143: 797.4376684000001
avg return on 5 trajectories of agent144: 867.9201678
avg return on 5 trajectories of agent145: 527.937669
avg return on 5 trajectories of agent146: 750.5700886000001
avg return on 5 trajectories of agent147: 1819.5095076000002
avg return on 5 trajectories of agent148: 1943.3711146
avg return on 5 trajectories of agent149: 1824.3594458
avg return on 5 trajectories of agent150: 1515.5635962000001
avg return on 5 trajectories of agent151: 1537.4113916000001
avg return on 5 trajectories of agent152: 937.7347522
avg return on 5 trajectories of agent153: 1401.397778
avg return on 5 trajectories of agent154: 1044.6984506
avg return on 5 trajectories of agent155: 882.2721632
avg return on 5 trajectories of agent156: 1420.6584744
avg return on 5 trajectories of agent157: 736.5108176000001
avg return on 5 trajectories of agent158: 674.7334872
avg return on 5 trajectories of agent159: 1181.2031486
avg return on 5 trajectories of agent160: 614.0301204
avg return on 5 trajectories of agent161: 687.627659
avg return on 5 trajectories of agent162: 589.7557972000001
avg return on 5 trajectories of agent163: 886.1530686
avg return on 5 trajectories of agent164: 1156.1872572
avg return on 5 trajectories of agent165: 947.1347036000001
avg return on 5 trajectories of agent166: 396.6427042
avg return on 5 trajectories of agent167: 530.7069824
avg return on 5 trajectories of agent168: 1798.6661441999997
avg return on 5 trajectories of agent169: 1991.5999753999997
avg return on 5 trajectories of agent170: 1142.1206914
avg return on 5 trajectories of agent171: 1441.3427292000001
avg return on 5 trajectories of agent172: 1457.9433164
avg return on 5 trajectories of agent173: 1389.6140134000002
avg return on 5 trajectories of agent174: 977.0882362
avg return on 5 trajectories of agent175: 924.8448494
avg return on 5 trajectories of agent176: 832.0854904
avg return on 5 trajectories of agent177: 1375.4519452
avg return on 5 trajectories of agent178: 926.4627125999999
avg return on 5 trajectories of agent179: 382.0400266
avg return on 5 trajectories of agent180: 1006.6637562000002
avg return on 5 trajectories of agent181: 615.9616472
avg return on 5 trajectories of agent182: 604.9121682000001
avg return on 5 trajectories of agent183: 693.3758553999999
avg return on 5 trajectories of agent184: 528.2866545999999
avg return on 5 trajectories of agent185: 1034.1810131999998
avg return on 5 trajectories of agent186: 618.7833585999999
avg return on 5 trajectories of agent187: 412.63193960000007
avg return on 5 trajectories of agent188: 813.0545524000001
avg return on 5 trajectories of agent189: 1835.3883008
avg return on 5 trajectories of agent190: 2057.369312
avg return on 5 trajectories of agent191: 1205.8719580000002
avg return on 5 trajectories of agent192: 1467.8892231999998
avg return on 5 trajectories of agent193: 698.5572086
avg return on 5 trajectories of agent194: 1520.7736278
avg return on 5 trajectories of agent195: 411.66460960000006
avg return on 5 trajectories of agent196: 1010.6809086
avg return on 5 trajectories of agent197: 1397.7011686
avg return on 5 trajectories of agent198: 1010.3177134
avg return on 5 trajectories of agent199: 1390.7993098
avg return on 5 trajectories of agent200: 654.2698788
avg return on 5 trajectories of agent201: 1042.468877
avg return on 5 trajectories of agent202: 399.692767
avg return on 5 trajectories of agent203: 670.5658305999999
avg return on 5 trajectories of agent204: 668.7104636
avg return on 5 trajectories of agent205: 827.5373033999998
avg return on 5 trajectories of agent206: 970.8030944
avg return on 5 trajectories of agent207: 733.4377982
avg return on 5 trajectories of agent208: 329.923317
avg return on 5 trajectories of agent209: 783.8242118
Pearson correlation coefficient: -0.3451139471788091
Spearman correlation coefficient: -0.40902838742699055
the best agent: 84, avg policy: 2240.12255
5036
---------------------------------
Searching empty space policies
(10, 11472)
(210, 11472)
(210, 11472)
Average distance of agents to nearest neighbors: 0.015020365421911158
avg return on 5 trajectories of agent0: 1663.8508272
avg return on 5 trajectories of agent1: 1765.6655274
avg return on 5 trajectories of agent2: 2055.5907497999997
avg return on 5 trajectories of agent3: 1378.8828296
avg return on 5 trajectories of agent4: 1765.9180296
avg return on 5 trajectories of agent5: 1051.618939
avg return on 5 trajectories of agent6: 1679.1223498
avg return on 5 trajectories of agent7: 1298.8788769999999
avg return on 5 trajectories of agent8: 1074.765808
avg return on 5 trajectories of agent9: 1342.6881919999998
avg return on 5 trajectories of agent10: 1073.6921320000001
avg return on 5 trajectories of agent11: 1277.5945088
avg return on 5 trajectories of agent12: 1615.231692
avg return on 5 trajectories of agent13: 844.8729771999999
avg return on 5 trajectories of agent14: 566.7399832
avg return on 5 trajectories of agent15: 661.2756661999999
avg return on 5 trajectories of agent16: 268.75030899999996
avg return on 5 trajectories of agent17: 706.7720876000001
avg return on 5 trajectories of agent18: 610.518689
avg return on 5 trajectories of agent19: 541.6203214
avg return on 5 trajectories of agent20: 833.3804718000001
avg return on 5 trajectories of agent21: 1959.8284214
avg return on 5 trajectories of agent22: 1093.2977518
avg return on 5 trajectories of agent23: 1766.5472505999999
avg return on 5 trajectories of agent24: 1897.3732095999999
avg return on 5 trajectories of agent25: 2032.6780208
avg return on 5 trajectories of agent26: 1946.9795932000002
avg return on 5 trajectories of agent27: 1432.9846516
avg return on 5 trajectories of agent28: 1566.2507468
avg return on 5 trajectories of agent29: 1272.4879435999999
avg return on 5 trajectories of agent30: 1288.9490532
avg return on 5 trajectories of agent31: 1158.6720394
avg return on 5 trajectories of agent32: 1641.8189300000001
avg return on 5 trajectories of agent33: 428.621812
avg return on 5 trajectories of agent34: 933.5708684000001
avg return on 5 trajectories of agent35: 720.5729644
avg return on 5 trajectories of agent36: 711.7875197999999
avg return on 5 trajectories of agent37: 446.05296699999997
avg return on 5 trajectories of agent38: 538.1671736000001
avg return on 5 trajectories of agent39: 986.2790573999998
avg return on 5 trajectories of agent40: 657.2449159999999
avg return on 5 trajectories of agent41: 485.8370044
avg return on 5 trajectories of agent42: 1399.5632538
avg return on 5 trajectories of agent43: 1764.4395278
avg return on 5 trajectories of agent44: 1690.698708
avg return on 5 trajectories of agent45: 1414.1935817999997
avg return on 5 trajectories of agent46: 1682.575931
avg return on 5 trajectories of agent47: 689.5614108
avg return on 5 trajectories of agent48: 915.5565272
avg return on 5 trajectories of agent49: 1097.9347886
avg return on 5 trajectories of agent50: 687.9976524
avg return on 5 trajectories of agent51: 356.152331
avg return on 5 trajectories of agent52: 328.16878899999995
avg return on 5 trajectories of agent53: 476.4282034
avg return on 5 trajectories of agent54: 505.9942838
avg return on 5 trajectories of agent55: 540.7711106
avg return on 5 trajectories of agent56: 325.9192102
avg return on 5 trajectories of agent57: 312.78049339999995
avg return on 5 trajectories of agent58: 151.857565
avg return on 5 trajectories of agent59: 298.89357099999995
avg return on 5 trajectories of agent60: 422.38228260000005
avg return on 5 trajectories of agent61: 317.03929600000004
avg return on 5 trajectories of agent62: 111.9752308
avg return on 5 trajectories of agent63: 1734.0405624
avg return on 5 trajectories of agent64: 1646.3709214000003
avg return on 5 trajectories of agent65: 1989.1171885999997
avg return on 5 trajectories of agent66: 1503.7078764000003
avg return on 5 trajectories of agent67: 1501.4756886
avg return on 5 trajectories of agent68: 1841.6048526
avg return on 5 trajectories of agent69: 1209.8805166000002
avg return on 5 trajectories of agent70: 1352.6671953999999
avg return on 5 trajectories of agent71: 1301.4500734
avg return on 5 trajectories of agent72: 1473.1996278
avg return on 5 trajectories of agent73: 1481.4112368
avg return on 5 trajectories of agent74: 1215.8806650000001
avg return on 5 trajectories of agent75: 1035.0490688
avg return on 5 trajectories of agent76: 815.5246709999999
avg return on 5 trajectories of agent77: 1384.0988925999998
avg return on 5 trajectories of agent78: 1296.5085294
avg return on 5 trajectories of agent79: 1007.3130668
avg return on 5 trajectories of agent80: 753.3637626000001
avg return on 5 trajectories of agent81: 803.2261222
avg return on 5 trajectories of agent82: 691.9143252
avg return on 5 trajectories of agent83: 698.9678606
avg return on 5 trajectories of agent84: 1753.420018
avg return on 5 trajectories of agent85: 1452.4821732
avg return on 5 trajectories of agent86: 1652.5734068000002
avg return on 5 trajectories of agent87: 1770.5603204
avg return on 5 trajectories of agent88: 2058.7425846
avg return on 5 trajectories of agent89: 1890.9315726
avg return on 5 trajectories of agent90: 1906.179641
avg return on 5 trajectories of agent91: 1871.1614247999998
avg return on 5 trajectories of agent92: 1807.937077
avg return on 5 trajectories of agent93: 1744.8718441999997
avg return on 5 trajectories of agent94: 1690.5994518
avg return on 5 trajectories of agent95: 1615.139467
avg return on 5 trajectories of agent96: 1717.5455183999998
avg return on 5 trajectories of agent97: 1536.1228302000002
avg return on 5 trajectories of agent98: 1446.3124722
avg return on 5 trajectories of agent99: 1471.2178786
avg return on 5 trajectories of agent100: 1281.4696932
avg return on 5 trajectories of agent101: 1212.2025466
avg return on 5 trajectories of agent102: 1253.48401
avg return on 5 trajectories of agent103: 690.4104562
avg return on 5 trajectories of agent104: 964.071406
avg return on 5 trajectories of agent105: 1865.7617085999998
avg return on 5 trajectories of agent106: 2074.6913426
avg return on 5 trajectories of agent107: 1589.8066974
avg return on 5 trajectories of agent108: 1841.1338039999998
avg return on 5 trajectories of agent109: 1941.6819176000001
avg return on 5 trajectories of agent110: 2012.7688038000001
avg return on 5 trajectories of agent111: 1673.5587415999998
avg return on 5 trajectories of agent112: 1641.659792
avg return on 5 trajectories of agent113: 1720.1936891999999
avg return on 5 trajectories of agent114: 1397.333638
avg return on 5 trajectories of agent115: 1707.4886588000002
avg return on 5 trajectories of agent116: 1301.8642599999998
avg return on 5 trajectories of agent117: 1330.4077762000002
avg return on 5 trajectories of agent118: 1487.7428003999999
avg return on 5 trajectories of agent119: 1285.3051166
avg return on 5 trajectories of agent120: 1224.9460478
avg return on 5 trajectories of agent121: 1132.6055148
avg return on 5 trajectories of agent122: 889.1007754
avg return on 5 trajectories of agent123: 884.2743043999999
avg return on 5 trajectories of agent124: 964.987617
avg return on 5 trajectories of agent125: 775.8301786
avg return on 5 trajectories of agent126: 1797.8699636000001
avg return on 5 trajectories of agent127: 1648.8954701999999
avg return on 5 trajectories of agent128: 1802.0206354000002
avg return on 5 trajectories of agent129: 1631.6420124
avg return on 5 trajectories of agent130: 1795.5530341999997
avg return on 5 trajectories of agent131: 1735.5543594000003
avg return on 5 trajectories of agent132: 2151.007081
avg return on 5 trajectories of agent133: 1771.992974
avg return on 5 trajectories of agent134: 1972.5961644
avg return on 5 trajectories of agent135: 1745.6069918
avg return on 5 trajectories of agent136: 1727.4850162000002
avg return on 5 trajectories of agent137: 1900.5914214
avg return on 5 trajectories of agent138: 1897.7691156
avg return on 5 trajectories of agent139: 1645.1285676
avg return on 5 trajectories of agent140: 1573.9527418000002
avg return on 5 trajectories of agent141: 1391.8543008000001
avg return on 5 trajectories of agent142: 1548.5048838
avg return on 5 trajectories of agent143: 1261.1445116
avg return on 5 trajectories of agent144: 1102.1027318
avg return on 5 trajectories of agent145: 1166.2455834
avg return on 5 trajectories of agent146: 1143.1345379999998
avg return on 5 trajectories of agent147: 1871.5984226
avg return on 5 trajectories of agent148: 1637.4957818
avg return on 5 trajectories of agent149: 1877.3119556000001
avg return on 5 trajectories of agent150: 1934.505418
avg return on 5 trajectories of agent151: 1984.7359706
avg return on 5 trajectories of agent152: 1746.1651944
avg return on 5 trajectories of agent153: 2012.6715902
avg return on 5 trajectories of agent154: 2012.9092816
avg return on 5 trajectories of agent155: 1486.7016976
avg return on 5 trajectories of agent156: 1737.9519532
avg return on 5 trajectories of agent157: 1703.4190135999997
avg return on 5 trajectories of agent158: 1622.7777496
avg return on 5 trajectories of agent159: 1715.2499001999997
avg return on 5 trajectories of agent160: 1370.7029706
avg return on 5 trajectories of agent161: 1231.7025984
avg return on 5 trajectories of agent162: 1612.1500366000002
avg return on 5 trajectories of agent163: 1371.6817050000002
avg return on 5 trajectories of agent164: 1466.7090684
avg return on 5 trajectories of agent165: 1340.8986286000002
avg return on 5 trajectories of agent166: 1142.1875699999998
avg return on 5 trajectories of agent167: 1262.1858108000001
avg return on 5 trajectories of agent168: 1886.3880046
avg return on 5 trajectories of agent169: 1911.0747015999998
avg return on 5 trajectories of agent170: 2022.3526043999998
avg return on 5 trajectories of agent171: 1572.9610722
avg return on 5 trajectories of agent172: 1440.9978135999997
avg return on 5 trajectories of agent173: 1636.5354258000002
avg return on 5 trajectories of agent174: 1807.8440203999999
avg return on 5 trajectories of agent175: 1827.4606204000004
avg return on 5 trajectories of agent176: 1858.0965867999998
avg return on 5 trajectories of agent177: 1825.045107
avg return on 5 trajectories of agent178: 1728.6389062000003
avg return on 5 trajectories of agent179: 1794.6009996
avg return on 5 trajectories of agent180: 1722.622708
avg return on 5 trajectories of agent181: 1345.7272142000002
avg return on 5 trajectories of agent182: 1345.8361782
avg return on 5 trajectories of agent183: 1609.5742398
avg return on 5 trajectories of agent184: 1211.730852
avg return on 5 trajectories of agent185: 1237.0334102000002
avg return on 5 trajectories of agent186: 1359.03004
avg return on 5 trajectories of agent187: 1209.054953
avg return on 5 trajectories of agent188: 954.0916358000001
avg return on 5 trajectories of agent189: 1904.6830429999998
avg return on 5 trajectories of agent190: 1800.8346662000004
avg return on 5 trajectories of agent191: 1634.6701498
avg return on 5 trajectories of agent192: 1712.1681934
avg return on 5 trajectories of agent193: 1901.6975076000003
avg return on 5 trajectories of agent194: 1677.3932068000001
avg return on 5 trajectories of agent195: 1513.4578483999999
avg return on 5 trajectories of agent196: 1624.3806218
avg return on 5 trajectories of agent197: 1437.8968903999998
avg return on 5 trajectories of agent198: 1593.3771014000001
avg return on 5 trajectories of agent199: 1313.134668
avg return on 5 trajectories of agent200: 1530.6117772
avg return on 5 trajectories of agent201: 1177.033412
avg return on 5 trajectories of agent202: 1171.8947364
avg return on 5 trajectories of agent203: 909.1387709999999
avg return on 5 trajectories of agent204: 1156.3180038
avg return on 5 trajectories of agent205: 1069.9635518
avg return on 5 trajectories of agent206: 773.6714518000001
avg return on 5 trajectories of agent207: 798.6111785999999
avg return on 5 trajectories of agent208: 717.4099486
avg return on 5 trajectories of agent209: 747.0082758
Pearson correlation coefficient: -0.793656706145019
Spearman correlation coefficient: -0.7941048225907293
the best agent: 132, avg policy: 2151.007081
5037
---------------------------------
Searching empty space policies
(10, 11472)
(210, 11472)
(210, 11472)
Average distance of agents to nearest neighbors: 0.014850600336985422
avg return on 5 trajectories of agent0: 1933.9276378
avg return on 5 trajectories of agent1: 1153.7846174000001
avg return on 5 trajectories of agent2: 1766.7239200000004
avg return on 5 trajectories of agent3: 1541.3985601999998
avg return on 5 trajectories of agent4: 1918.5185868
avg return on 5 trajectories of agent5: 1623.516365
avg return on 5 trajectories of agent6: 1420.748265
avg return on 5 trajectories of agent7: 1523.799734
avg return on 5 trajectories of agent8: 1030.900415
avg return on 5 trajectories of agent9: 1146.841406
avg return on 5 trajectories of agent10: 788.4231234
avg return on 5 trajectories of agent11: 585.0859896
avg return on 5 trajectories of agent12: 741.0695688000001
avg return on 5 trajectories of agent13: 814.5113096000001
avg return on 5 trajectories of agent14: 953.2807204000001
avg return on 5 trajectories of agent15: 290.710137
avg return on 5 trajectories of agent16: 655.755445
avg return on 5 trajectories of agent17: 814.6084296000001
avg return on 5 trajectories of agent18: 670.3090304
avg return on 5 trajectories of agent19: 738.8251302000001
avg return on 5 trajectories of agent20: 369.0192266
avg return on 5 trajectories of agent21: 1693.3829299999998
avg return on 5 trajectories of agent22: 1992.8482838
avg return on 5 trajectories of agent23: 1927.9307932
avg return on 5 trajectories of agent24: 1649.3415550000002
avg return on 5 trajectories of agent25: 2191.2111632
avg return on 5 trajectories of agent26: 1908.4459418
avg return on 5 trajectories of agent27: 1169.9577352000001
avg return on 5 trajectories of agent28: 1268.8277957999999
avg return on 5 trajectories of agent29: 1195.0283334
avg return on 5 trajectories of agent30: 1089.1797732
avg return on 5 trajectories of agent31: 1368.2621648
avg return on 5 trajectories of agent32: 789.2889150000001
avg return on 5 trajectories of agent33: 591.3793094
avg return on 5 trajectories of agent34: 686.7720408
avg return on 5 trajectories of agent35: 561.7373184
avg return on 5 trajectories of agent36: 472.3822516
avg return on 5 trajectories of agent37: 740.4313411999999
avg return on 5 trajectories of agent38: 877.7183358
avg return on 5 trajectories of agent39: 598.2081684000001
avg return on 5 trajectories of agent40: 559.5983588000001
avg return on 5 trajectories of agent41: 352.0586366
avg return on 5 trajectories of agent42: 1738.1945641999998
avg return on 5 trajectories of agent43: 1968.7757342
avg return on 5 trajectories of agent44: 1735.8478724000001
avg return on 5 trajectories of agent45: 1911.8110834
avg return on 5 trajectories of agent46: 1290.3907596000001
avg return on 5 trajectories of agent47: 1496.5769132
avg return on 5 trajectories of agent48: 1489.3380352
avg return on 5 trajectories of agent49: 714.2999754
avg return on 5 trajectories of agent50: 1479.125776
avg return on 5 trajectories of agent51: 1023.7811352000001
avg return on 5 trajectories of agent52: 962.4412772
avg return on 5 trajectories of agent53: 1271.466516
avg return on 5 trajectories of agent54: 795.3558586
avg return on 5 trajectories of agent55: 992.9712344
avg return on 5 trajectories of agent56: 837.3869804
avg return on 5 trajectories of agent57: 530.527478
avg return on 5 trajectories of agent58: 450.7024448
avg return on 5 trajectories of agent59: 459.915535
avg return on 5 trajectories of agent60: 725.1791207999999
avg return on 5 trajectories of agent61: 628.6987012
avg return on 5 trajectories of agent62: 462.59251320000004
avg return on 5 trajectories of agent63: 2007.8941268000003
avg return on 5 trajectories of agent64: 2103.8057252
avg return on 5 trajectories of agent65: 2056.0321718000005
avg return on 5 trajectories of agent66: 2163.3996912
avg return on 5 trajectories of agent67: 1849.5643682000002
avg return on 5 trajectories of agent68: 1271.6024638
avg return on 5 trajectories of agent69: 1630.6242441999998
avg return on 5 trajectories of agent70: 1821.3685643999997
avg return on 5 trajectories of agent71: 1876.5496977999999
avg return on 5 trajectories of agent72: 1702.6307212
avg return on 5 trajectories of agent73: 1755.7966593999997
avg return on 5 trajectories of agent74: 2153.9522398
avg return on 5 trajectories of agent75: 1218.9217257999999
avg return on 5 trajectories of agent76: 1751.6414389999998
avg return on 5 trajectories of agent77: 1786.8353275999998
avg return on 5 trajectories of agent78: 853.8734388
avg return on 5 trajectories of agent79: 1380.126144
avg return on 5 trajectories of agent80: 1542.204948
avg return on 5 trajectories of agent81: 1410.119428
avg return on 5 trajectories of agent82: 603.8825782
avg return on 5 trajectories of agent83: 1091.1999256000001
avg return on 5 trajectories of agent84: 1569.3876231999998
avg return on 5 trajectories of agent85: 1615.09057
avg return on 5 trajectories of agent86: 1612.2106858000002
avg return on 5 trajectories of agent87: 1728.2954362
avg return on 5 trajectories of agent88: 1819.1124062
avg return on 5 trajectories of agent89: 1877.3500811999997
avg return on 5 trajectories of agent90: 1972.3907575999997
avg return on 5 trajectories of agent91: 1591.9507632
avg return on 5 trajectories of agent92: 1800.2173408000003
avg return on 5 trajectories of agent93: 1647.9850534000002
avg return on 5 trajectories of agent94: 1339.747476
avg return on 5 trajectories of agent95: 1270.5669994
avg return on 5 trajectories of agent96: 827.1587213999999
avg return on 5 trajectories of agent97: 959.9412312000001
avg return on 5 trajectories of agent98: 453.28122240000005
avg return on 5 trajectories of agent99: 880.9631314000001
avg return on 5 trajectories of agent100: 828.8639968
avg return on 5 trajectories of agent101: 408.4855318
avg return on 5 trajectories of agent102: 674.1580612
avg return on 5 trajectories of agent103: 693.4571858
avg return on 5 trajectories of agent104: 387.42777540000003
avg return on 5 trajectories of agent105: 1716.1004709999997
avg return on 5 trajectories of agent106: 1966.4277664
avg return on 5 trajectories of agent107: 1927.5548560000002
avg return on 5 trajectories of agent108: 1929.0307189999999
avg return on 5 trajectories of agent109: 1761.6257455999998
avg return on 5 trajectories of agent110: 1837.1056264
avg return on 5 trajectories of agent111: 1717.0788929999999
