No devices were found
Environment created
Box(-1.0, 1.0, (8,), float32) Box(-inf, inf, (105,), float64)
avg return on 5 trajectories of agent182: 1688.1585188000001
avg return on 5 trajectories of agent183: 1965.9778365999998
avg return on 5 trajectories of agent184: 1952.0438304
avg return on 5 trajectories of agent185: 1823.1263336
avg return on 5 trajectories of agent186: 1790.6840273999999
avg return on 5 trajectories of agent187: 1585.5524522
avg return on 5 trajectories of agent188: 1548.8909626
avg return on 5 trajectories of agent189: 2454.267129
avg return on 5 trajectories of agent190: 2426.8550444
avg return on 5 trajectories of agent191: 2416.3004587999994
avg return on 5 trajectories of agent192: 2301.2439108
avg return on 5 trajectories of agent193: 2338.9773358
avg return on 5 trajectories of agent194: 2041.4850876
avg return on 5 trajectories of agent195: 2370.3956709999998
avg return on 5 trajectories of agent196: 2311.5361239999993
avg return on 5 trajectories of agent197: 2273.8000258
avg return on 5 trajectories of agent198: 2164.2228238
avg return on 5 trajectories of agent199: 2113.8300678000005
avg return on 5 trajectories of agent200: 1942.6724792
avg return on 5 trajectories of agent201: 1751.6039276
avg return on 5 trajectories of agent202: 1909.9684886000002
avg return on 5 trajectories of agent203: 1793.9739114
avg return on 5 trajectories of agent204: 1866.320074
avg return on 5 trajectories of agent205: 1750.036706
avg return on 5 trajectories of agent206: 1665.2110079999998
avg return on 5 trajectories of agent207: 1591.8201566
avg return on 5 trajectories of agent208: 1458.0904122
avg return on 5 trajectories of agent209: 1376.8066102
Pearson correlation coefficient: -0.09910080832605517
Spearman correlation coefficient: -0.1033188313308044
the best agent: 170, avg policy: 2510.0368737999997
5135
---------------------------------
Searching empty space policies
(10, 11472)
(210, 11472)
(210, 11472)
Average distance of agents to nearest neighbors: 0.014828588111437722
avg return on 5 trajectories of agent0: 2471.1110924
avg return on 5 trajectories of agent1: 2155.4800883999997
avg return on 5 trajectories of agent2: 2086.0593442
avg return on 5 trajectories of agent3: 2229.6785508000003
avg return on 5 trajectories of agent4: 1255.2621598
avg return on 5 trajectories of agent5: 1018.7687669999999
avg return on 5 trajectories of agent6: 1873.6000230000002
avg return on 5 trajectories of agent7: 1483.9054924
avg return on 5 trajectories of agent8: 1010.5657112000001
avg return on 5 trajectories of agent9: 823.3222192
avg return on 5 trajectories of agent10: 654.2695151999999
avg return on 5 trajectories of agent11: 781.3359908
avg return on 5 trajectories of agent12: 924.5626470000001
avg return on 5 trajectories of agent13: 982.213007
avg return on 5 trajectories of agent14: 1119.7044646
avg return on 5 trajectories of agent15: 1031.995124
avg return on 5 trajectories of agent16: 1073.346379
avg return on 5 trajectories of agent17: 703.836716
avg return on 5 trajectories of agent18: 1136.4364816000002
avg return on 5 trajectories of agent19: 457.80201900000003
avg return on 5 trajectories of agent20: 1198.4271046
avg return on 5 trajectories of agent21: 2404.7990486
avg return on 5 trajectories of agent22: 2442.5601822
avg return on 5 trajectories of agent23: 2000.1503942
avg return on 5 trajectories of agent24: 1992.8869038
avg return on 5 trajectories of agent25: 1694.7267372000001
avg return on 5 trajectories of agent26: 2513.4048736
avg return on 5 trajectories of agent27: 2044.2192113999997
avg return on 5 trajectories of agent28: 1172.9182724
avg return on 5 trajectories of agent29: 1539.0326220000002
avg return on 5 trajectories of agent30: 1166.6897698
avg return on 5 trajectories of agent31: 962.3610496000001
avg return on 5 trajectories of agent32: 1712.0154367999999
avg return on 5 trajectories of agent33: 957.1592258000001
avg return on 5 trajectories of agent34: 1009.2699694
avg return on 5 trajectories of agent35: 890.8133600000001
avg return on 5 trajectories of agent36: 959.5583334
avg return on 5 trajectories of agent37: 854.9395615999999
avg return on 5 trajectories of agent38: 1027.017681
avg return on 5 trajectories of agent39: 978.8969076
avg return on 5 trajectories of agent40: 948.6330076
avg return on 5 trajectories of agent41: 590.7486736000001
avg return on 5 trajectories of agent42: 2458.389379
avg return on 5 trajectories of agent43: 1884.3104916
avg return on 5 trajectories of agent44: 2011.9696378
avg return on 5 trajectories of agent45: 2344.8941782
avg return on 5 trajectories of agent46: 1921.7577958000002
avg return on 5 trajectories of agent47: 1679.7716613999996
avg return on 5 trajectories of agent48: 2090.3684664
avg return on 5 trajectories of agent49: 2123.0847744
avg return on 5 trajectories of agent50: 2013.6689946
avg return on 5 trajectories of agent51: 1600.2421488000002
avg return on 5 trajectories of agent52: 1680.3610792
avg return on 5 trajectories of agent53: 1378.9893017999998
avg return on 5 trajectories of agent54: 1480.1628364
avg return on 5 trajectories of agent55: 1435.7978262000001
avg return on 5 trajectories of agent56: 1550.546054
avg return on 5 trajectories of agent57: 1270.11538
avg return on 5 trajectories of agent58: 841.0939106000002
avg return on 5 trajectories of agent59: 773.1458292
avg return on 5 trajectories of agent60: 749.299967
avg return on 5 trajectories of agent61: 754.6878076
avg return on 5 trajectories of agent62: 968.5861001999999
avg return on 5 trajectories of agent63: 2393.6738785999996
avg return on 5 trajectories of agent64: 2155.1686115999996
avg return on 5 trajectories of agent65: 2495.0966004
avg return on 5 trajectories of agent66: 2446.7317955999997
avg return on 5 trajectories of agent67: 2436.814157
avg return on 5 trajectories of agent68: 2440.1312745999994
avg return on 5 trajectories of agent69: 2019.178738
avg return on 5 trajectories of agent70: 1889.1714928000001
avg return on 5 trajectories of agent71: 2137.8433138
avg return on 5 trajectories of agent72: 1733.8340561999998
avg return on 5 trajectories of agent73: 2184.2825914
avg return on 5 trajectories of agent74: 1488.5343756
avg return on 5 trajectories of agent75: 1689.8019283999997
avg return on 5 trajectories of agent76: 1984.6477009999999
avg return on 5 trajectories of agent77: 1362.7325337999998
avg return on 5 trajectories of agent78: 1229.646998
avg return on 5 trajectories of agent79: 1588.8988795999999
avg return on 5 trajectories of agent80: 1191.5539102
avg return on 5 trajectories of agent81: 1430.1619620000001
avg return on 5 trajectories of agent82: 1172.9240498
avg return on 5 trajectories of agent83: 1296.1446314
avg return on 5 trajectories of agent84: 2355.6912006000002
avg return on 5 trajectories of agent85: 2352.2559654
avg return on 5 trajectories of agent86: 2367.8641049999997
avg return on 5 trajectories of agent87: 2420.7743266
avg return on 5 trajectories of agent88: 2258.7533438
avg return on 5 trajectories of agent89: 2305.3452316
avg return on 5 trajectories of agent90: 2422.5732242
avg return on 5 trajectories of agent91: 2395.6200478
avg return on 5 trajectories of agent92: 2010.2950008
avg return on 5 trajectories of agent93: 2163.9575968
avg return on 5 trajectories of agent94: 1760.1282379999998
avg return on 5 trajectories of agent95: 1875.4985980000001
avg return on 5 trajectories of agent96: 1355.2632716000003
avg return on 5 trajectories of agent97: 1297.9363846
avg return on 5 trajectories of agent98: 1458.5998472
avg return on 5 trajectories of agent99: 1212.0520632
avg return on 5 trajectories of agent100: 991.3738219999999
avg return on 5 trajectories of agent101: 648.8723362000001
avg return on 5 trajectories of agent102: 1542.7920188
avg return on 5 trajectories of agent103: 1141.1574338
avg return on 5 trajectories of agent104: 915.2792164
avg return on 5 trajectories of agent105: 2351.3210249999997
avg return on 5 trajectories of agent106: 2393.7393672000003
avg return on 5 trajectories of agent107: 2061.7658963999997
avg return on 5 trajectories of agent108: 2382.2326936
avg return on 5 trajectories of agent109: 2440.8830071999996
avg return on 5 trajectories of agent110: 2171.9768364
avg return on 5 trajectories of agent111: 2238.6638362
avg return on 5 trajectories of agent112: 1897.9790836
avg return on 5 trajectories of agent113: 2246.8753059999995
avg return on 5 trajectories of agent114: 2246.2805147999998
avg return on 5 trajectories of agent115: 1994.2682048
avg return on 5 trajectories of agent116: 1288.2631422
avg return on 5 trajectories of agent117: 2222.9607346000003
avg return on 5 trajectories of agent118: 1934.6131959999998
avg return on 5 trajectories of agent119: 1945.2549936000003
avg return on 5 trajectories of agent120: 1979.5583026
avg return on 5 trajectories of agent121: 1893.2477888
avg return on 5 trajectories of agent122: 1701.4085788
avg return on 5 trajectories of agent123: 1849.0878892
avg return on 5 trajectories of agent124: 1928.8634120000002
avg return on 5 trajectories of agent125: 2045.546805
avg return on 5 trajectories of agent126: 2372.5393012
avg return on 5 trajectories of agent127: 2390.6093221999995
avg return on 5 trajectories of agent128: 2045.6641476
avg return on 5 trajectories of agent129: 2017.8878226000002
avg return on 5 trajectories of agent130: 2103.9495114
avg return on 5 trajectories of agent131: 2160.9020947999998
avg return on 5 trajectories of agent132: 2111.7269129999995
avg return on 5 trajectories of agent133: 2247.9858403999997
avg return on 5 trajectories of agent134: 2037.9886350000002
avg return on 5 trajectories of agent135: 2211.4515846
avg return on 5 trajectories of agent136: 1059.4727881999997
avg return on 5 trajectories of agent137: 1386.8757627999998
avg return on 5 trajectories of agent138: 1529.2101910000001
avg return on 5 trajectories of agent139: 1718.986222
avg return on 5 trajectories of agent140: 1439.1216738
avg return on 5 trajectories of agent141: 1511.7166092
avg return on 5 trajectories of agent142: 1251.0174358
avg return on 5 trajectories of agent143: 1650.2061712
avg return on 5 trajectories of agent144: 1716.4130042000002
avg return on 5 trajectories of agent145: 1339.3069008
avg return on 5 trajectories of agent146: 1177.1452906
avg return on 5 trajectories of agent147: 2304.805228
avg return on 5 trajectories of agent148: 2376.3331176
avg return on 5 trajectories of agent149: 2373.0745732
avg return on 5 trajectories of agent150: 2022.5307772
avg return on 5 trajectories of agent151: 2391.4477663999996
avg return on 5 trajectories of agent152: 2002.9975729999999
avg return on 5 trajectories of agent153: 2339.4532996000003
avg return on 5 trajectories of agent154: 2058.3223396
avg return on 5 trajectories of agent155: 2057.2259590000003
avg return on 5 trajectories of agent156: 2076.836816
avg return on 5 trajectories of agent157: 1849.8910714
avg return on 5 trajectories of agent158: 1693.6237099999998
avg return on 5 trajectories of agent159: 1658.6731412000001
avg return on 5 trajectories of agent160: 1992.8353786
avg return on 5 trajectories of agent161: 1471.0369512000002
avg return on 5 trajectories of agent162: 863.5839026
avg return on 5 trajectories of agent163: 1470.1359836
avg return on 5 trajectories of agent164: 1516.7916744
avg return on 5 trajectories of agent165: 1126.4854404
avg return on 5 trajectories of agent166: 730.7882198
avg return on 5 trajectories of agent167: 801.0288302000001
avg return on 5 trajectories of agent168: 2026.6140148
avg return on 5 trajectories of agent169: 2241.3868194
avg return on 5 trajectories of agent170: 2430.807392
avg return on 5 trajectories of agent171: 2028.2182033999998
avg return on 5 trajectories of agent172: 1879.9917440000002
avg return on 5 trajectories of agent173: 2430.8296222
avg return on 5 trajectories of agent174: 2255.1895237999997
avg return on 5 trajectories of agent175: 2132.2086572
avg return on 5 trajectories of agent176: 1779.8561114
avg return on 5 trajectories of agent177: 2262.7400224000003
avg return on 5 trajectories of agent178: 1307.0352668
avg return on 5 trajectories of agent179: 1643.8964788
avg return on 5 trajectories of agent180: 601.2499003999999
avg return on 5 trajectories of agent181: 1733.0464538
avg return on 5 trajectories of agent182: 801.9445518
avg return on 5 trajectories of agent183: 1052.5022391999998
avg return on 5 trajectories of agent184: 786.0095166000001
avg return on 5 trajectories of agent185: 1386.909248
avg return on 5 trajectories of agent186: 775.815699
avg return on 5 trajectories of agent187: 1346.8490394000003
avg return on 5 trajectories of agent188: 1569.6755994
avg return on 5 trajectories of agent189: 2366.1215696
avg return on 5 trajectories of agent190: 1997.1562408000002
avg return on 5 trajectories of agent191: 2192.9998708000003
avg return on 5 trajectories of agent192: 1880.0256244
avg return on 5 trajectories of agent193: 2480.8487344
avg return on 5 trajectories of agent194: 2262.331319
avg return on 5 trajectories of agent195: 2366.225181
avg return on 5 trajectories of agent196: 1210.2420792
avg return on 5 trajectories of agent197: 1869.2839618000003
avg return on 5 trajectories of agent198: 1695.1151266000002
avg return on 5 trajectories of agent199: 1667.6886504000001
avg return on 5 trajectories of agent200: 1322.9972575999998
avg return on 5 trajectories of agent201: 1080.8200413999998
avg return on 5 trajectories of agent202: 592.196844
avg return on 5 trajectories of agent203: 1384.0313297999999
avg return on 5 trajectories of agent204: 1246.5753542
avg return on 5 trajectories of agent205: 907.0015483999999
avg return on 5 trajectories of agent206: 1243.6115510000002
avg return on 5 trajectories of agent207: 980.3982186
avg return on 5 trajectories of agent208: 813.469178
avg return on 5 trajectories of agent209: 851.9353956000001
Pearson correlation coefficient: -0.03670608402013528
Spearman correlation coefficient: -0.013038844418240776
the best agent: 26, avg policy: 2513.4048736
5136
---------------------------------
Searching empty space policies
(10, 11472)
(210, 11472)
(210, 11472)
Average distance of agents to nearest neighbors: 0.014743141564780099
avg return on 5 trajectories of agent0: 1562.2798826
avg return on 5 trajectories of agent1: 2275.2228594
avg return on 5 trajectories of agent2: 1891.5558316
avg return on 5 trajectories of agent3: 2055.8128542
avg return on 5 trajectories of agent4: 1595.6605747999997
avg return on 5 trajectories of agent5: 1550.9912268000003
avg return on 5 trajectories of agent6: 1339.5177350000001
avg return on 5 trajectories of agent7: 517.152005
avg return on 5 trajectories of agent8: 1304.2313954
avg return on 5 trajectories of agent9: 849.7819235999999
avg return on 5 trajectories of agent10: 604.7210632
avg return on 5 trajectories of agent11: 595.2685451999998
avg return on 5 trajectories of agent12: 868.2140486000001
avg return on 5 trajectories of agent13: 424.662516
avg return on 5 trajectories of agent14: 572.3122188
avg return on 5 trajectories of agent15: 530.8512194
avg return on 5 trajectories of agent16: 408.95329660000004
avg return on 5 trajectories of agent17: 529.7414996
avg return on 5 trajectories of agent18: 276.319492
avg return on 5 trajectories of agent19: 490.63037599999996
avg return on 5 trajectories of agent20: 364.59789340000003
avg return on 5 trajectories of agent21: 1968.2936392
avg return on 5 trajectories of agent22: 1958.3716072
avg return on 5 trajectories of agent23: 1514.5594236000002
avg return on 5 trajectories of agent24: 1250.5006704000002
avg return on 5 trajectories of agent25: 1254.9837172
avg return on 5 trajectories of agent26: 1226.0350406000002
avg return on 5 trajectories of agent27: 622.2249044
avg return on 5 trajectories of agent28: 252.8657372
avg return on 5 trajectories of agent29: 693.7589632
avg return on 5 trajectories of agent30: 889.8568948
avg return on 5 trajectories of agent31: 571.8055368
avg return on 5 trajectories of agent32: 513.2656404
avg return on 5 trajectories of agent33: 526.1100652
avg return on 5 trajectories of agent34: 324.3653902
avg return on 5 trajectories of agent35: 645.3807178000001
avg return on 5 trajectories of agent36: 155.6682072
avg return on 5 trajectories of agent37: 263.88728019999996
avg return on 5 trajectories of agent38: 196.43481100000002
avg return on 5 trajectories of agent39: 229.38861340000003
avg return on 5 trajectories of agent40: 96.838914
avg return on 5 trajectories of agent41: 161.68521500000003
avg return on 5 trajectories of agent42: 2021.1165492
avg return on 5 trajectories of agent43: 1629.064595
avg return on 5 trajectories of agent44: 1532.6415124
avg return on 5 trajectories of agent45: 770.2277022000001
avg return on 5 trajectories of agent46: 480.1965262
avg return on 5 trajectories of agent47: 778.2938246
avg return on 5 trajectories of agent48: 430.07871860000006
avg return on 5 trajectories of agent49: 365.3771468
avg return on 5 trajectories of agent50: 528.8142869999999
avg return on 5 trajectories of agent51: 561.802516
avg return on 5 trajectories of agent52: 361.62915480000004
avg return on 5 trajectories of agent53: 324.2184466
avg return on 5 trajectories of agent54: 328.3432802
avg return on 5 trajectories of agent55: 426.0744629999999
avg return on 5 trajectories of agent56: 347.2726512
avg return on 5 trajectories of agent57: 259.51926519999995
avg return on 5 trajectories of agent58: 359.5888358
avg return on 5 trajectories of agent59: 196.547724
avg return on 5 trajectories of agent60: 158.4930786
avg return on 5 trajectories of agent61: 294.2284684
avg return on 5 trajectories of agent62: 177.190048
avg return on 5 trajectories of agent63: 2415.7928676
avg return on 5 trajectories of agent64: 2249.4141353999994
avg return on 5 trajectories of agent65: 1286.8608146000001
avg return on 5 trajectories of agent66: 1528.4171034
avg return on 5 trajectories of agent67: 992.5061232
avg return on 5 trajectories of agent68: 1046.0433806
avg return on 5 trajectories of agent69: 953.7137651999999
avg return on 5 trajectories of agent70: 577.7195938
avg return on 5 trajectories of agent71: 729.7673521999999
avg return on 5 trajectories of agent72: 483.2189694
avg return on 5 trajectories of agent73: 350.7798868
avg return on 5 trajectories of agent74: 514.0638894
avg return on 5 trajectories of agent75: 432.59633460000003
avg return on 5 trajectories of agent76: 614.4117352000001
avg return on 5 trajectories of agent77: 334.6555496
avg return on 5 trajectories of agent78: 279.5706624
avg return on 5 trajectories of agent79: 276.5132748
avg return on 5 trajectories of agent80: 343.6108014
avg return on 5 trajectories of agent81: 192.9912884
avg return on 5 trajectories of agent82: 232.76040940000001
avg return on 5 trajectories of agent83: 538.8060508000001
avg return on 5 trajectories of agent84: 1718.1597952
avg return on 5 trajectories of agent85: 2235.6985266
avg return on 5 trajectories of agent86: 1071.6716582
avg return on 5 trajectories of agent87: 726.1572385999999
avg return on 5 trajectories of agent88: 951.4506349999998
avg return on 5 trajectories of agent89: 615.3204436
avg return on 5 trajectories of agent90: 211.24406
avg return on 5 trajectories of agent91: 671.8573178
avg return on 5 trajectories of agent92: 729.8798848
avg return on 5 trajectories of agent93: 728.9747614
avg return on 5 trajectories of agent94: 344.0237860000001
avg return on 5 trajectories of agent95: 561.4958985999999
avg return on 5 trajectories of agent96: 206.69228979999997
avg return on 5 trajectories of agent97: 689.5208346000001
avg return on 5 trajectories of agent98: 463.37298979999997
avg return on 5 trajectories of agent99: 400.50048619999995
avg return on 5 trajectories of agent100: 514.9348674
avg return on 5 trajectories of agent101: 269.1625158
avg return on 5 trajectories of agent102: 300.7950314
avg return on 5 trajectories of agent103: 315.99023619999997
avg return on 5 trajectories of agent104: 383.04558560000004
avg return on 5 trajectories of agent105: 2302.3943388
avg return on 5 trajectories of agent106: 1636.1850522
avg return on 5 trajectories of agent107: 2028.2176116000003
avg return on 5 trajectories of agent108: 1205.0562914000002
avg return on 5 trajectories of agent109: 1165.1772008
avg return on 5 trajectories of agent110: 748.5184962000001
avg return on 5 trajectories of agent111: 518.3340751999999
avg return on 5 trajectories of agent112: 1093.6926635999998
avg return on 5 trajectories of agent113: 993.5659982
avg return on 5 trajectories of agent114: 740.68944
avg return on 5 trajectories of agent115: 901.2863004000001
avg return on 5 trajectories of agent116: 862.8435186
avg return on 5 trajectories of agent117: 1029.6054076
avg return on 5 trajectories of agent118: 646.2021298
avg return on 5 trajectories of agent119: 908.5765058000001
avg return on 5 trajectories of agent120: 581.825643
avg return on 5 trajectories of agent121: 737.661593
avg return on 5 trajectories of agent122: 730.3967998
avg return on 5 trajectories of agent123: 455.82192960000003
avg return on 5 trajectories of agent124: 1028.9863636
avg return on 5 trajectories of agent125: 798.4129753999999
avg return on 5 trajectories of agent126: 1551.9084358
avg return on 5 trajectories of agent127: 2221.8417278
avg return on 5 trajectories of agent128: 2222.028164
avg return on 5 trajectories of agent129: 2141.2709248
avg return on 5 trajectories of agent130: 2148.6133638
avg return on 5 trajectories of agent131: 2057.5926286
avg return on 5 trajectories of agent132: 1935.6311762
avg return on 5 trajectories of agent133: 1891.4045456
avg return on 5 trajectories of agent134: 1728.7362094
avg return on 5 trajectories of agent135: 1770.0210841999997
avg return on 5 trajectories of agent136: 1669.1343108
avg return on 5 trajectories of agent137: 1423.995874
avg return on 5 trajectories of agent138: 1564.6579462
avg return on 5 trajectories of agent139: 1511.9328908
avg return on 5 trajectories of agent140: 1469.2167332
avg return on 5 trajectories of agent141: 1426.7953956
avg return on 5 trajectories of agent142: 1382.4653890000002
avg return on 5 trajectories of agent143: 1317.5922502
avg return on 5 trajectories of agent144: 1292.3361238000002
avg return on 5 trajectories of agent145: 1256.3160795999997
avg return on 5 trajectories of agent146: 1216.801543
avg return on 5 trajectories of agent147: 2077.087208
avg return on 5 trajectories of agent148: 1973.1064880000001
avg return on 5 trajectories of agent149: 1679.2728782000002
avg return on 5 trajectories of agent150: 2177.2424694
avg return on 5 trajectories of agent151: 2049.0111190000002
avg return on 5 trajectories of agent152: 2280.0477846
avg return on 5 trajectories of agent153: 1765.8452355999998
avg return on 5 trajectories of agent154: 2207.8335460000003
avg return on 5 trajectories of agent155: 1951.0415819999998
avg return on 5 trajectories of agent156: 1770.1309824
avg return on 5 trajectories of agent157: 1679.6224152
avg return on 5 trajectories of agent158: 1799.0133655999998
avg return on 5 trajectories of agent159: 1691.716792
avg return on 5 trajectories of agent160: 1738.0551976
avg return on 5 trajectories of agent161: 1713.4797145999996
avg return on 5 trajectories of agent162: 1694.9424537999998
avg return on 5 trajectories of agent163: 1475.2831205999998
avg return on 5 trajectories of agent164: 1483.6012322000001
avg return on 5 trajectories of agent165: 1494.5087976
avg return on 5 trajectories of agent166: 1450.867126
avg return on 5 trajectories of agent167: 1452.051309
avg return on 5 trajectories of agent168: 2166.6418208
avg return on 5 trajectories of agent169: 1902.5095034
avg return on 5 trajectories of agent170: 2251.664377
avg return on 5 trajectories of agent171: 1670.1284456
avg return on 5 trajectories of agent172: 1957.2896792
avg return on 5 trajectories of agent173: 2227.0457568
avg return on 5 trajectories of agent174: 2297.4318248
avg return on 5 trajectories of agent175: 2108.752093
avg return on 5 trajectories of agent176: 2166.8172186
avg return on 5 trajectories of agent177: 2233.4189554
avg return on 5 trajectories of agent178: 1795.0745791999998
avg return on 5 trajectories of agent179: 1439.2739998000002
avg return on 5 trajectories of agent180: 1919.933633
avg return on 5 trajectories of agent181: 2103.7622468
avg return on 5 trajectories of agent182: 1669.0982258
avg return on 5 trajectories of agent183: 1539.3667106
avg return on 5 trajectories of agent184: 1717.4675684000001
avg return on 5 trajectories of agent185: 1265.6321462
avg return on 5 trajectories of agent186: 1731.8169991999998
avg return on 5 trajectories of agent187: 2039.2438314000003
avg return on 5 trajectories of agent188: 1797.2588770000002
avg return on 5 trajectories of agent189: 1836.3312260000002
avg return on 5 trajectories of agent190: 2325.951585
avg return on 5 trajectories of agent191: 2199.5025800000003
avg return on 5 trajectories of agent192: 2230.3088921999997
avg return on 5 trajectories of agent193: 2005.6689376
avg return on 5 trajectories of agent194: 2061.5708437999997
avg return on 5 trajectories of agent195: 2331.4454618
avg return on 5 trajectories of agent196: 2100.9950286000003
avg return on 5 trajectories of agent197: 1961.19706
avg return on 5 trajectories of agent198: 2039.857396
avg return on 5 trajectories of agent199: 1128.4063683999998
avg return on 5 trajectories of agent200: 1654.454277
avg return on 5 trajectories of agent201: 1411.6766498000002
avg return on 5 trajectories of agent202: 1327.8440636
avg return on 5 trajectories of agent203: 1702.867245
avg return on 5 trajectories of agent204: 1608.2661992
avg return on 5 trajectories of agent205: 1020.0316478000001
avg return on 5 trajectories of agent206: 1252.7145656
avg return on 5 trajectories of agent207: 1261.9229215999999
avg return on 5 trajectories of agent208: 1401.730403
avg return on 5 trajectories of agent209: 1058.726213
Pearson correlation coefficient: 0.03507973414117076
Spearman correlation coefficient: 0.0308286874013988
the best agent: 63, avg policy: 2415.7928676
5137
---------------------------------
Searching empty space policies
(10, 11472)
(210, 11472)
(210, 11472)
Average distance of agents to nearest neighbors: 0.0146758715654271
avg return on 5 trajectories of agent0: 2079.1353303999995
avg return on 5 trajectories of agent1: 1532.6880246
avg return on 5 trajectories of agent2: 2229.3702848000003
avg return on 5 trajectories of agent3: 2206.8418904
avg return on 5 trajectories of agent4: 2156.2284656
avg return on 5 trajectories of agent5: 2088.4444651999997
avg return on 5 trajectories of agent6: 2049.2001012
avg return on 5 trajectories of agent7: 1966.2049940000002
avg return on 5 trajectories of agent8: 2040.1311333999997
avg return on 5 trajectories of agent9: 1567.7865055999998
avg return on 5 trajectories of agent10: 1857.9115969999998
avg return on 5 trajectories of agent11: 1883.6708036
avg return on 5 trajectories of agent12: 1822.1580337999999
avg return on 5 trajectories of agent13: 1767.5786177999998
avg return on 5 trajectories of agent14: 1725.018954
avg return on 5 trajectories of agent15: 1687.3630724
avg return on 5 trajectories of agent16: 1683.0923000000003
avg return on 5 trajectories of agent17: 1661.0756548000002
avg return on 5 trajectories of agent18: 1628.5365416
avg return on 5 trajectories of agent19: 1627.0722836
avg return on 5 trajectories of agent20: 1471.4289138
avg return on 5 trajectories of agent21: 2110.1718184
avg return on 5 trajectories of agent22: 2144.7024508
avg return on 5 trajectories of agent23: 2266.8352616
avg return on 5 trajectories of agent24: 2344.73
avg return on 5 trajectories of agent25: 1918.5223998000001
avg return on 5 trajectories of agent26: 1869.6243104
avg return on 5 trajectories of agent27: 2207.3953676000006
avg return on 5 trajectories of agent28: 1348.5016440000004
avg return on 5 trajectories of agent29: 2168.8454300000003
avg return on 5 trajectories of agent30: 2091.0845736
avg return on 5 trajectories of agent31: 2100.7780804000004
avg return on 5 trajectories of agent32: 1718.8467098
avg return on 5 trajectories of agent33: 2022.5545606000003
avg return on 5 trajectories of agent34: 1935.5276774000001
avg return on 5 trajectories of agent35: 1787.1285175999997
avg return on 5 trajectories of agent36: 1933.6543014
avg return on 5 trajectories of agent37: 1834.1057332
avg return on 5 trajectories of agent38: 1773.203485
avg return on 5 trajectories of agent39: 1448.7023262
avg return on 5 trajectories of agent40: 1654.3572958
avg return on 5 trajectories of agent41: 1661.8019866
avg return on 5 trajectories of agent42: 1945.1280855999998
avg return on 5 trajectories of agent43: 1680.660439
avg return on 5 trajectories of agent44: 2172.3191174
avg return on 5 trajectories of agent45: 2212.162679
avg return on 5 trajectories of agent46: 2273.4361398
avg return on 5 trajectories of agent47: 1984.7673086000002
avg return on 5 trajectories of agent48: 1967.6265378
avg return on 5 trajectories of agent49: 2028.3572519999998
avg return on 5 trajectories of agent50: 2253.239677
avg return on 5 trajectories of agent51: 2028.2823374
avg return on 5 trajectories of agent52: 2305.0041818
avg return on 5 trajectories of agent53: 2023.9039076000001
avg return on 5 trajectories of agent54: 1569.5517732
avg return on 5 trajectories of agent55: 1998.138585
avg return on 5 trajectories of agent56: 1731.3144294
avg return on 5 trajectories of agent57: 1870.7305366
avg return on 5 trajectories of agent58: 2064.5819492
avg return on 5 trajectories of agent59: 1886.3710664000002
avg return on 5 trajectories of agent60: 1149.752942
avg return on 5 trajectories of agent61: 1145.2473956
avg return on 5 trajectories of agent62: 1588.7360974
avg return on 5 trajectories of agent63: 1727.2242868
avg return on 5 trajectories of agent64: 2149.3104278
avg return on 5 trajectories of agent65: 2176.9178656
avg return on 5 trajectories of agent66: 2155.1829862
avg return on 5 trajectories of agent67: 1830.0281645999999
avg return on 5 trajectories of agent68: 2018.8376666
avg return on 5 trajectories of agent69: 1811.6578714
avg return on 5 trajectories of agent70: 1720.37725
avg return on 5 trajectories of agent71: 1880.4678066000001
avg return on 5 trajectories of agent72: 1729.2138384000002
avg return on 5 trajectories of agent73: 1749.7878128
avg return on 5 trajectories of agent74: 1603.895017
avg return on 5 trajectories of agent75: 1421.045363
avg return on 5 trajectories of agent76: 1525.665771
avg return on 5 trajectories of agent77: 1605.0557794000001
avg return on 5 trajectories of agent78: 1603.2164481999998
avg return on 5 trajectories of agent79: 1316.3921466
avg return on 5 trajectories of agent80: 1513.5312868
avg return on 5 trajectories of agent81: 1488.2603654
avg return on 5 trajectories of agent82: 1188.8923192
avg return on 5 trajectories of agent83: 1461.9652584
avg return on 5 trajectories of agent84: 1799.3242716
avg return on 5 trajectories of agent85: 2223.3889928
avg return on 5 trajectories of agent86: 2254.7576016
avg return on 5 trajectories of agent87: 2163.4847830000003
avg return on 5 trajectories of agent88: 2220.1826122
avg return on 5 trajectories of agent89: 2125.358108
avg return on 5 trajectories of agent90: 1887.614983
avg return on 5 trajectories of agent91: 1931.2147949999999
avg return on 5 trajectories of agent92: 1923.3813404
avg return on 5 trajectories of agent93: 1688.5935753999997
avg return on 5 trajectories of agent94: 1680.40802
avg return on 5 trajectories of agent95: 1793.2155268000001
avg return on 5 trajectories of agent96: 1397.6408464
avg return on 5 trajectories of agent97: 1468.0550885999999
avg return on 5 trajectories of agent98: 1540.3844474000002
avg return on 5 trajectories of agent99: 1533.7356528000003
avg return on 5 trajectories of agent100: 1565.0962427999998
avg return on 5 trajectories of agent101: 1335.033719
avg return on 5 trajectories of agent102: 1481.592737
avg return on 5 trajectories of agent103: 1481.1049432
avg return on 5 trajectories of agent104: 1500.703877
avg return on 5 trajectories of agent105: 2216.053324
